name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Taylorsville,US,,USXYV,XYV,Taylorsville,3405N 08459W,40.6677,-111.9388,America/Denver,2017-03-09
Taylorsville,US,,USYID,YID,Taylorsville,3917N 08557W,40.6677,-111.9388,America/Denver,2017-03-09
Taylorsville,US,,USYLV,YLV,Taylorsville,3801N 08520W,40.6677,-111.9388,America/Denver,2017-03-09
Taza,MA,,MATAZ,TAZ,Taza,,34.2100,-4.0100,Africa/Casablanca,2016-11-02
Tbilisi,GE,,GETBS,TBS,Tbilisi,4143N 04447E,41.6941,44.8337,Asia/Tbilisi,2019-12-03
Tbilisskaya,RU,,RUTB8,TB8,Tbilisskaya,4521N 04011E,45.3633,40.1900,Europe/Moscow,2013-05-07
Tchibanga,GA,,GATCH,TCH,Tchibanga,,-2.9332,10.9818,Africa/Libreville,2014-09-07
Tczew,PL,,PLTZW,TZW,Tczew,,54.0924,18.7779,Europe/Warsaw,2014-06-27
Teapa,MX,,MXTPA,TPA,Teapa,1733N 09257W,17.5497,-92.9521,America/Mexico_City,2018-11-03
Teapa,MX,,MXTPV,TPV,Teapa,1824N 09552W,17.5497,-92.9521,America/Mexico_City,2018-11-03
Tebingtinggi,ID,,IDTTI,TTI,Tebingtinggi,,3.3285,99.1625,Asia/Jakarta,2012-01-17
Tecamachalco,MX,,MXTEM,TEM,Tecamachalco,1853N 09744W,18.8835,-97.7334,America/Mexico_City,2018-11-03
Tecate,MX,,MXTCT,TCT,Tecate,3234N 11638W,32.5672,-116.6251,America/Tijuana,2018-11-03
Techiman,GH,,GHT8G,T8G,Techiman,0735N 00156W,7.5905,-1.9395,Africa/Accra,2020-01-08
Tecomán,MX,,MXTCM,TCM,Tecoman,1855N 10353W,18.9168,-103.8779,America/Mexico_City,2020-06-10
Tecpán Guatemala,GT,,GTTCP,TCP,Tecpan Guatemala,1446N 09059W,14.7618,-90.9925,America/Guatemala,2020-06-10
Tecuci,RO,,ROTCC,TCC,Tecuci,4552N 02725E,45.8497,27.4344,Europe/Bucharest,2012-06-12
Tefé,BR,,BRTFF,TFF,Tefe,0322S 06442W,-3.3684,-64.7205,America/Manaus,2014-08-03
Tegelen,NL,,NLTEG,TEG,Tegelen,,51.3442,6.1361,Europe/Amsterdam,2017-10-17
Tegucigalpa,HN,,HNTGU,TGU,Tegucigalpa,,14.0818,-87.2068,America/Tegucigalpa,2019-09-05
Teguise,ES,,ESTGU,TGU,Teguise,2903N 01333W,29.0605,-13.5640,Atlantic/Canary,2012-03-04
Tehran,IR,,IRTHR,THR,Tehran,3540N 05125E,35.6944,51.4215,Asia/Tehran,2015-10-03
Tehuacán,MX,,MXTCN,TCN,Tehuacan,1827N 09723W,18.4642,-97.3974,America/Mexico_City,2018-11-03
Teignmouth,GB,,GBTNM,TNM,Teignmouth,5033N 00328W,50.5458,-3.4967,Europe/London,2019-12-19
Tejar,CR,,CRTJR,TJR,Tejar,0945N 08414W,9.7462,-84.2337,America/Costa_Rica,2018-07-04
Tejen,TM,,TMTEJ,TEJ,Tejen,3722N 06029E,37.3834,60.5055,Asia/Ashgabat,2012-01-17
Tela,HN,,HNTEA,TEA,Tela,,15.7743,-87.4673,America/Tegucigalpa,2014-07-02
Telde,ES,,ESTEL,TEL,Telde,2800N 01525W,27.9924,-15.4192,Atlantic/Canary,2012-03-04
Telford,GB,,GBTEF,TEF,Telford,,52.6766,-2.4493,Europe/London,2019-09-05
Telfs,AT,,ATTEL,TEL,Telfs,,47.3071,11.0682,Europe/Vienna,2018-07-28
Telgte,DE,,DETGE,TGE,Telgte,,51.9800,7.7829,Europe/Berlin,2015-09-05
Tellicherry,IN,,INTEL,TEL,Tellicherry,,11.7481,75.4929,Asia/Kolkata,2015-11-08
Teloloapan,MX,,MXTEL,TEL,Teloloapan,1821N 09952W,18.3666,-99.8718,America/Mexico_City,2018-11-03
Telsiai,LT,,LTTEL,TEL,Telsiai,5558N 02214E,55.9814,22.2472,Europe/Vilnius,2019-09-05
Teltow,DE,,DETLT,TLT,Teltow,5224N 01316E,52.4031,13.2601,Europe/Berlin,2015-09-05
Teluk Intan,MY,,MYTEI,TEI,Teluk Intan,0402N 10101E,4.0222,101.0208,Asia/Kuala_Lumpur,2017-05-24
Telêmaco Borba,BR,,BRTEC,TEC,Telemaco Borba,2421S 05037W,-24.3239,-50.6156,America/Sao_Paulo,2017-07-12
Tema,GH,,GHTEM,TEM,Tema,,5.6698,-0.0166,Africa/Accra,2019-12-05
Temara,MA,,MATEM,TEM,Temara,,33.9287,-6.9066,Africa/Casablanca,2017-12-06
Tembisa,ZA,,ZATMB,TMB,Tembisa,2600S 02812E,-25.9964,28.2268,Africa/Johannesburg,2019-02-28
Temirtau,KZ,,KZTAU,TAU,Temirtau,5003N 07257E,50.0549,72.9646,Asia/Almaty,2016-05-07
Temple,US,,US8MP,8MP,Temple,4441N 07013W,31.0982,-97.3428,America/Chicago,2017-03-09
Temple,US,,US9TP,9TP,Temple,4249N 07151W,31.0982,-97.3428,America/Chicago,2017-03-09
Temple,US,,USTML,TML,Temple,,31.0982,-97.3428,America/Chicago,2017-03-09
Temple,US,,USTMP,TMP,Temple,,31.0982,-97.3428,America/Chicago,2017-03-09
Templestowe,AU,,AUTPW,TPW,Templestowe,3745S 14507E,-37.7540,145.1486,Australia/Melbourne,2019-07-18
Templin,DE,,DETEM,TEM,Templin,5307N 01330E,53.1187,13.5022,Europe/Berlin,2015-09-05
Temryuk,RU,,RUTMR,TMR,Temryuk,4516N 03722E,45.2706,37.3872,Europe/Moscow,2013-05-07
Temse,BE,,BETSE,TSE,Temse,5108N 00413E,51.1279,4.2137,Europe/Brussels,2012-01-18
Temuco,CL,,CLZCO,ZCO,Temuco,3843S 07234W,-38.7396,-72.5984,America/Santiago,2013-01-11
Tena,EC,,ECTEN,TEN,Tena,0059S 07749W,-0.9938,-77.8129,America/Guayaquil,2017-02-07
Tenkodogo,BF,,BFTEG,TEG,Tenkodogo,,11.7800,-0.3697,Africa/Ouagadougou,2012-01-18
Tenri,JP,,JPTRI,TRI,Tenri,3435N 13550E,34.5833,135.8333,Asia/Tokyo,2017-07-22
Teo,ES,,ESTEO,TEO,Teo,4245N 00830W,42.7500,-8.5000,Europe/Madrid,2012-03-04
Teodoro Sampaio,BR,,BRTSO,TSO,Teodoro Sampaio,,-22.5325,-52.1675,America/Sao_Paulo,2012-08-03
Teolocholco,MX,,MXSLT,SLT,Teolocholco,1915N 09810W,19.2433,-98.1908,America/Mexico_City,2013-08-01
Teoloyucan,MX,,MXTEO,TEO,Teoloyucan,1944N 09911W,19.7442,-99.1811,America/Mexico_City,2018-11-03
Tepatitlán de Morelos,MX,,MXTEP,TEP,Tepatitlan de Morelos,2049N 10244W,20.8169,-102.7635,America/Mexico_City,2020-06-10
Tepeapulco,MX,,MXHTP,HTP,Tepeapulco,1947N 09833W,19.7884,-98.5527,America/Mexico_City,2018-11-03
Tepic,MX,,MXTPQ,TPQ,Tepic,2130N 10454W,21.5095,-104.8957,America/Mazatlan,2019-02-27
Teplice,CZ,,CZTEP,TEP,Teplice,,50.6404,13.8245,Europe/Prague,2019-03-20
Tepotzotlán,MX,,MXTPZ,TPZ,Tepotzotlan,1943N 09913W,19.7212,-99.2239,America/Mexico_City,2020-06-10
Tequila,MX,,MXTEQ,TEQ,Tequila,2052N 10350W,20.8820,-103.8360,America/Mexico_City,2018-11-03
Tequisquiapan,MX,,MXTQQ,TQQ,Tequisquiapan,2031N 09952W,20.5225,-99.8917,America/Mexico_City,2013-08-03
Teramo,IT,,ITTEO,TEO,Teramo,4239N 01342E,42.6612,13.6990,Europe/Rome,2018-03-16
Teresina,BR,,BRTHE,THE,Teresina,0506S 04248W,-5.0892,-42.8019,America/Fortaleza,2019-09-05
Teresópolis,BR,,BRQHT,QHT,Teresopolis,2226S 04259W,-22.4167,-42.9782,America/Sao_Paulo,2019-12-13
Tergnier,FR,,FRTER,TER,Tergnier,4939N 00317E,49.6561,3.3011,Europe/Paris,2016-02-18
Terlizzi,IT,,ITZIP,ZIP,Terlizzi,4108N 01632E,41.1290,16.5454,Europe/Rome,2014-04-13
Termini Imerese,IT,,ITTRI,TRI,Termini Imerese,3759N 01342E,37.9823,13.6973,Europe/Rome,2019-09-27
Termoli,IT,,ITTMI,TMI,Termoli,,41.9999,14.9939,Europe/Rome,2015-06-02
Ternate,PH,,PHTEN,TEN,Ternate,1417N 12043E,14.2897,120.7168,Asia/Manila,2017-12-13
Terneuzen,NL,,NLTNZ,TNZ,Terneuzen,5128N 00349E,51.3358,3.8278,Europe/Amsterdam,2017-10-17
Terni,IT,,ITTER,TER,Terni,4234N 01239E,42.5633,12.6433,Europe/Rome,2018-03-12
Terrace,CA,,CAYXT,YXT,Terrace,,54.5163,-128.6035,America/Vancouver,2019-02-26
Terracina,IT,,ITTRC,TRC,Terracina,,41.2917,13.2436,Europe/Rome,2015-06-02
Terrassa,ES,,ESTQE,TQE,Terrassa,,41.5667,2.0167,Europe/Madrid,2018-03-09
Terre Haute,US,,USZ2T,Z2T,Terre Haute,4039N 09058W,39.4667,-87.4139,America/Indiana/Indianapolis,2017-05-23
Terrebonne,CA,,CATBN,TBN,Terrebonne,4542N 07337W,45.7000,-73.6473,America/Toronto,2016-06-22
Terrell,US,,USTEE,TEE,Terrell,,32.7360,-96.2753,America/Chicago,2017-03-09
Teruel,ES,,ESTER,TER,Teruel,4020N 00106W,40.3456,-1.1065,Europe/Madrid,2019-09-05
Tervuren,BE,,BETEN,TEN,Tervuren,5049N 00431E,50.8237,4.5142,Europe/Brussels,2011-02-15
Terzigno,IT,,ITTTG,TTG,Terzigno,4048N 01429E,40.8040,14.4931,Europe/Rome,2014-04-13
Tessenderlo,BE,,BETES,TES,Tessenderlo,5104N 00505E,51.0651,5.0886,Europe/Brussels,2011-03-14
Tete,MZ,,MZTET,TET,Tete,,-16.1564,33.5867,Africa/Maputo,2012-01-19
Tetla,MX,,MXTTL,TTL,Tetla,1926N 09806W,19.4420,-98.1033,America/Mexico_City,2018-11-03
Tetovo,MK,,MKTEV,TEV,Tetovo,4200N 02058E,42.0097,20.9716,Europe/Skopje,2019-09-05
Tettnang,DE,,DETET,TET,Tettnang,,47.6686,9.5913,Europe/Berlin,2012-08-30
Teutônia,BR,,BRTEU,TEU,Teutonia,2925S 05148W,-29.4481,-51.8064,America/Sao_Paulo,2012-08-03
Tewkesbury,GB,,GBTEB,TEB,Tewkesbury,,51.9924,-2.1601,Europe/London,2018-07-03
Tewksbury,US,,USTW9,TW9,Tewksbury,4041N 07446W,42.6106,-71.2342,America/New_York,2017-05-23
Texcoco de Mora,MX,,MXTXM,TXM,Texcoco de Mora,1931N 09853W,19.5119,-98.8829,America/Mexico_City,2018-11-03
Teziutlan,MX,,MXTEZ,TEZ,Teziutlan,1949N 09721W,19.8173,-97.3599,America/Mexico_City,2018-11-03
Tezoyuca,MX,,MXTEY,TEY,Tezoyuca,1935N 09855W,19.5928,-98.9108,America/Mexico_City,2018-11-03
Tezpur,IN,,INTEZ,TEZ,Tezpur,,26.6333,92.8000,Asia/Kolkata,2014-10-13
Teófilo Otoni,BR,,BRTFL,TFL,Teofilo Otoni,1751S 04130W,-17.8575,-41.5053,America/Sao_Paulo,2017-07-18
Thaba Nchu,ZA,,ZATCU,TCU,Thaba Nchu,,-29.2093,26.8390,Africa/Johannesburg,2012-07-12
Thatcham,GB,,GBTHA,THA,Thatcham,5124N 00115W,51.4037,-1.2605,Europe/London,2011-02-21
Thaton,MM,,MMTHA,THA,Thaton,,16.9187,97.3700,Asia/Yangon,2016-06-01
Thatta,PK,,PKTHT,THT,Thatta,,24.7475,67.9235,Asia/Karachi,2019-12-06
The Hague,NL,,NLHA9,HA9,The Hague,5205N 00418E,52.0767,4.2986,Europe/Amsterdam,2017-10-24
The Valley,AI,,AIVAL,VAL,The Valley,1813N 06303W,18.2170,-63.0578,America/Anguilla,2019-09-05
Thessaloníki,GR,,GRSKG,SKG,Thessaloniki,4038N 02257E,40.6436,22.9309,Europe/Athens,2020-06-10
Thetford,GB,,GBTFD,TFD,Thetford,,52.4167,0.7500,Europe/London,2018-07-03
Thiais,FR,,FRTHJ,THJ,Thiais,4846N 00223E,48.7650,2.3961,Europe/Paris,2016-02-18
Thiene,IT,,ITTHE,THE,Thiene,,45.7088,11.4796,Europe/Rome,2014-01-11
Thika,KE,,KETHK,THK,Thika,0102S 03705E,-1.0333,37.0693,Africa/Nairobi,2013-08-17
Thionville,FR,,FRTVL,TVL,Thionville,4921N 00610E,49.3599,6.1604,Europe/Paris,2019-04-10
Thiruvarur,IN,,INTVR,TVR,Thiruvarur,1308N 07954E,10.7727,79.6368,Asia/Kolkata,2014-10-14
Thiès,SN,,SNTHI,THI,Thies,1448N 01656W,14.7894,-16.9260,Africa/Dakar,2017-11-19
Thohoyandou,ZA,,ZATHY,THY,Thohoyandou,,-22.9456,30.4850,Africa/Johannesburg,2012-07-12
Thomastown,AU,,AUTHO,THO,Thomastown,3741S 14501E,-37.6833,145.0167,Australia/Melbourne,2019-07-18
Thomasville,US,,USTMV,TMV,Thomasville,3955N 07651W,30.8366,-83.9788,America/New_York,2017-06-07
Thomasville,US,,USTVM,TVM,Thomasville,3155N 08744W,30.8366,-83.9788,America/New_York,2017-06-07
Thonon-les-Bains,FR,,FRTHO,THO,Thonon-les-Bains,4622N 00629E,46.3705,6.4798,Europe/Paris,2019-04-10
Thornbury,AU,,AUTBY,TBY,Thornbury,3745S 14500E,-37.7582,145.0058,Australia/Melbourne,2019-07-18
Thorne,GB,,GBTOE,TOE,Thorne,5336N 00058W,53.6112,-0.9631,Europe/London,2017-06-12
Thornton,US,,USTH5,TH5,Thornton,4353N 07140W,39.8680,-104.9719,America/Denver,2017-03-09
Thornton,US,,USTHQ,THQ,Thornton,4134N 08736W,39.8680,-104.9719,America/Denver,2017-03-09
Thornton,US,,USTNN,TNN,Thornton,3813N 12125W,39.8680,-104.9719,America/Denver,2017-03-09
Thornton,US,,USTWV,TWV,Thornton,3921N 07957W,39.8680,-104.9719,America/Denver,2017-03-09
Thornton-Cleveleys,GB,,GBJTC,JTC,Thornton-Cleveleys,5352N 00301W,53.8739,-3.0224,Europe/London,2016-06-22
Thorold,CA,,CATHD,THD,Thorold,,43.1168,-79.1996,America/Toronto,2010-09-22
Three Lakes,US,,USQTK,QTK,Three Lakes,4547N 08909W,25.6421,-80.3984,America/New_York,2011-05-14
Thrissur,IN,,INTHR,THR,Thrissur,1031N 07613E,10.5167,76.2167,Asia/Kolkata,2019-08-28
Thunder Bay,CA,,CATHU,THU,Thunder Bay,,48.3820,-89.2502,America/Thunder_Bay,2018-01-20
Thung Song,TH,,THTSG,TSG,Thung Song,0809N 09944E,8.1645,99.6804,Asia/Bangkok,2012-01-16
Thái Nguyên,VN,,VNTNG,TNG,Thai Nguyen,2133N 10552E,21.5942,105.8482,Asia/Ho_Chi_Minh,2019-01-09
Thívai,GR,,GRTVA,TVA,Thivai,3819N 02319E,38.3250,23.3189,Europe/Athens,2014-03-27
Tianguá,BR,,BRTGA,TGA,Tiangua,0343S 04059W,-3.7322,-40.9917,America/Fortaleza,2012-08-03
Tianjin,CN,,CNTNJ,TNJ,Tianjin,3902N 11712E,39.1422,117.1767,Asia/Shanghai,2017-06-29
Tianpeng,CN,,CNTNP,TNP,Tianpeng,2320N 10528E,30.9866,103.9393,Asia/Shanghai,2012-01-18
Tianshui,CN,,CNTSU,TSU,Tianshui,3434N 10543E,34.5795,105.7424,Asia/Shanghai,2013-08-14
Tiaret,DZ,,DZTID,TID,Tiaret,3528N 00121E,35.3710,1.3170,Africa/Algiers,2018-08-08
Tiassalé,CI,,CITIA,TIA,Tiassale,0553N 00449W,5.8984,-4.8229,Africa/Abidjan,2016-12-03
Tiberias,IL,,ILTIB,TIB,Tiberias,3248N 03532E,32.7922,35.5312,Asia/Jerusalem,2017-07-02
Tiel,NL,,NLTIE,TIE,Tiel,,51.8867,5.4292,Europe/Amsterdam,2017-10-17
Tieli,CN,,CNTLI,TLI,Tieli,4659N 12803E,46.9804,128.0450,Asia/Shanghai,2013-05-07
Tieling,CN,,CNTIL,TIL,Tieling,4217N 12350E,42.2931,123.8414,Asia/Shanghai,2018-12-06
Tielt,BE,,BETLT,TLT,Tielt,5100N 00320E,50.9993,3.3271,Europe/Brussels,2020-04-11
Tielt,BE,,BETTL,TTL,Tielt,5056N 00454E,50.9993,3.3271,Europe/Brussels,2020-04-11
Tienen,BE,,BETIE,TIE,Tienen,5048N 00457E,50.8075,4.9378,Europe/Brussels,2018-03-15
Tierra Blanca,MX,,MXTBC,TBC,Tierra Blanca,1827N 09620W,18.4477,-96.3591,America/Mexico_City,2018-11-03
Tierralta,CO,,COTIE,TIE,Tierralta,0810N 07603W,8.1736,-76.0592,America/Bogota,2018-07-04
Tiffin,US,,US3TF,3TF,Tiffin,4142N 09139W,41.1145,-83.1780,America/New_York,2017-05-23
Tigre,AR,,ARTGR,TGR,Tigre,3425S 05835W,-34.4260,-58.5796,America/Argentina/Buenos_Aires,2015-04-22
Tijuana,MX,,MXTIJ,TIJ,Tijuana,3232N 11701W,32.5027,-117.0037,America/Tijuana,2019-09-05
Tijucas,BR,,BRTJA,TJA,Tijucas,,-27.2414,-48.6336,America/Sao_Paulo,2012-08-03
Tikhvin,RU,,RUTIK,TIK,Tikhvin,5938N 03330E,59.6451,33.5294,Europe/Moscow,2019-09-05
Tiko,CM,,CMTKC,TKC,Tiko,,4.0750,9.3600,Africa/Douala,2014-10-06
Tilburg,NL,,NLTLB,TLB,Tilburg,,51.5555,5.0913,Europe/Amsterdam,2019-09-05
Tillabéri,NE,,NETIL,TIL,Tillaberi,1412N 00127E,14.2071,1.4542,Africa/Niamey,2020-06-10
Timaru,NZ,,NZTIU,TIU,Timaru,4423S 17115E,-44.3967,171.2536,Pacific/Auckland,2015-05-01
Timbó,BR,,BRTMO,TMO,Timbo,2651S 04917W,-26.8233,-49.2717,America/Sao_Paulo,2012-08-03
Timimoun,DZ,,DZTMX,TMX,Timimoun,2914N 00016E,29.2639,0.2310,Africa/Algiers,2019-11-25
Timmins,CA,,CAYTS,YTS,Timmins,,48.4669,-81.3331,America/Toronto,2017-11-12
Timon,BR,,BRTIM,TIM,Timon,,-5.0942,-42.8367,America/Fortaleza,2012-08-03
Tinaquillo,VE,,VETIN,TIN,Tinaquillo,0955N 06818E,9.9186,-68.3047,America/Caracas,2018-08-08
Tindouf,DZ,,DZTIN,TIN,Tindouf,2743N 00810W,27.6711,-8.1474,Africa/Algiers,2019-11-25
Tinghir,MA,,MATIN,TIN,Tinghir,3131N 00532W,31.5147,-5.5328,Africa/Casablanca,2016-11-29
Tingo María,PE,,PETGI,TGI,Tingo Maria,0918S 07559W,-9.2953,-75.9957,America/Lima,2017-11-12
Tinsukia,IN,,INTSK,TSK,Tinsukia,2730N 09522E,27.4890,95.3599,Asia/Kolkata,2014-10-13
Tipitapa,NI,,NITPA,TPA,Tipitapa,1212N 08606W,12.1973,-86.0971,America/Managua,2018-10-30
Tippi,ET,,ETTIE,TIE,Tippi,,7.2000,35.4500,Africa/Addis_Ababa,2016-03-31
Tipton,GB,,GBTPN,TPN,Tipton,5231N 00205W,52.5296,-2.0677,Europe/London,2012-03-29
Tiquipaya,BO,,BOTQY,TQY,Tiquipaya,1720S 06613W,-17.3380,-66.2158,America/La_Paz,2017-12-14
Tiquisate,GT,,GTTIG,TIG,Tiquisate,1417N 09122W,14.2836,-91.3606,America/Guatemala,2014-07-20
Tirana,AL,,ALTIA,TIA,Tirana,,41.3275,19.8189,Europe/Tirane,2019-09-05
Tiraspol,MD,,MDTIR,TIR,Tiraspol,4650N 02938E,46.8427,29.6291,Europe/Chisinau,2019-09-05
Tiruchirappalli,IN,,INTRI,TRI,Tiruchirappalli,1047N 07842E,10.8155,78.6965,Asia/Kolkata,2014-10-14
Tirupati,IN,,INTIR,TIR,Tirupati,,13.6355,79.4199,Asia/Kolkata,2014-10-10
Tiruppur,IN,,INTUP,TUP,Tiruppur,1105N 07721E,11.1154,77.3546,Asia/Kolkata,2019-07-29
Tirur,IN,,INTRU,TRU,Tirur,1054N 07555E,10.9137,75.9212,Asia/Kolkata,2015-11-08
Tiruvallur,IN,,INTRL,TRL,Tiruvallur,1309N 07955E,13.1438,79.9089,Asia/Kolkata,2014-10-14
Tiszaújváros,HU,,HUTZS,TZS,Tiszaujvaros,4756N 02104E,47.9333,21.0833,Europe/Budapest,2020-06-10
Titusville,US,,USTIT,TIT,Titusville,,28.6122,-80.8076,America/New_York,2017-07-16
Tiverton,GB,,GBTVN,TVN,Tiverton,,50.9024,-3.4923,Europe/London,2018-07-03
Tivoli,IT,,ITTIV,TIV,Tivoli,,41.9595,12.8016,Europe/Rome,2020-05-27
Tiwi,PH,,PHTIW,TIW,Tiwi,1327N 12340E,13.4585,123.6805,Asia/Manila,2017-12-13
Tizayuca,MX,,MXTIZ,TIZ,Tizayuca,1950N 09858W,19.8372,-98.9761,America/Mexico_City,2018-11-03
Tizi Ouzou,DZ,,DZTIZ,TIZ,Tizi Ouzou,3643N 00403E,36.7118,4.0459,Africa/Algiers,2019-09-27
Tizimín,MX,,MXTZM,TZM,Tizimin,2109N 08809W,21.1427,-88.1510,America/Merida,2020-06-10
Tiznit,MA,,MATZI,TZI,Tiznit,2943N 00943W,29.6974,-9.7316,Africa/Casablanca,2016-11-02
Tlajomulco de Zúñiga,MX,,MXTMO,TMO,Tlajomulco de Zuniga,2029N 10328W,20.4742,-103.4465,America/Mexico_City,2020-06-10
Tlalnepantla,MX,,MXTLA,TLA,Tlalnepantla,1902N 09900W,19.5401,-99.1954,America/Mexico_City,2018-11-03
Tlalpan,MX,,MXTJT,TJT,Tlalpan,1917N 09910W,19.2951,-99.1621,America/Mexico_City,2018-11-03
Tlapacoyan,MX,,MXTPN,TPN,Tlapacoyan,1958N 09712W,19.9627,-97.2114,America/Mexico_City,2018-11-03
Tlaquepaque,MX,,MX7TL,7TL,Tlaquepaque,2039N 10319W,20.6409,-103.2933,America/Mexico_City,2018-11-03
Tlaquepaque,MX,,MXTLQ,TLQ,Tlaquepaque,,20.6409,-103.2933,America/Mexico_City,2018-11-03
Tlaxcala,MX,,MXTXL,TXL,Tlaxcala,,19.3191,-98.1998,America/Mexico_City,2016-09-09
Tlemcen,DZ,,DZTLM,TLM,Tlemcen,3452N 00118W,34.8783,-1.3150,Africa/Algiers,2019-09-05
Toamasina,MG,,MGTOA,TOA,Toamasina,,-18.1492,49.4023,Indian/Antananarivo,2018-09-07
Toba,JP,,JPTOB,TOB,Toba,,34.4833,136.8419,Asia/Tokyo,2017-07-22
Toba Tek Singh,PK,,PKTTS,TTS,Toba Tek Singh,,30.9713,72.4827,Asia/Karachi,2019-12-06
Tobruk,LY,,LYTOB,TOB,Tobruk,,32.0896,23.9538,Africa/Tripoli,2019-09-05
Tocache,PE,,PEHCT,HCT,Tocache,0811S 07630W,-8.1877,-76.5205,America/Lima,2014-07-04
Tocoa,HN,,HNTCF,TCF,Tocoa,,15.6833,-86.0000,America/Tegucigalpa,2012-01-18
Tocopilla,CL,,CLTOQ,TOQ,Tocopilla,2205S 07011W,-22.0920,-70.1979,America/Santiago,2018-02-06
Tocumen,PA,,PATOC,TOC,Tocumen,0905N 07923W,9.0894,-79.3831,America/Panama,2017-08-16
Tokoname,JP,,JPTXN,TXN,Tokoname,,34.8833,136.8500,Asia/Tokyo,2017-07-26
Tokorozawa,JP,,JPTWZ,TWZ,Tokorozawa,3547N 13928E,35.7992,139.4690,Asia/Tokyo,2017-07-22
Tokushima,JP,,JPTKS,TKS,Tokushima,,34.0667,134.5667,Asia/Tokyo,2017-04-09
Tokuyama,JP,,JPTKY,TKY,Tokuyama,,34.0500,131.8167,Asia/Tokyo,2017-04-09
Tokyo,JP,,JPTYO,TYO,Tokyo,3541N 13945E,35.6895,139.6917,Asia/Tokyo,2020-05-28
Toledo,BR,,BRTOW,TOW,Toledo,,-24.7136,-53.7431,America/Sao_Paulo,2013-09-27
Toledo,ES,,ESTOL,TOL,Toledo,3952N 00401W,39.8581,-4.0226,Europe/Madrid,2019-09-05
Toledo,US,,USI9W,I9W,Toledo,4159N 09234W,41.6639,-83.5552,America/New_York,2019-09-05
Toledo,US,,USTDO,TDO,Toledo,,41.6639,-83.5552,America/New_York,2019-09-05
Toledo,US,,USTDX,TDX,Toledo,4437N 12356W,41.6639,-83.5552,America/New_York,2019-09-05
Toledo,US,,USTQD,TQD,Toledo,,41.6639,-83.5552,America/New_York,2019-09-05
Tolentino,IT,,ITTOL,TOL,Tolentino,4312N 01317E,43.2092,13.2852,Europe/Rome,2015-07-20
Tolosa,ES,,ESTOA,TOA,Tolosa,4308N 00204W,43.1348,-2.0780,Europe/Madrid,2012-03-04
Toluca,MX,,MXTLC,TLC,Toluca,1917N 09940W,19.2879,-99.6532,America/Mexico_City,2018-11-03
Tomakomai,JP,,JPTMK,TMK,Tomakomai,,42.6369,141.6033,Asia/Tokyo,2017-07-22
Tomar,PT,,PTTMR,TMR,Tomar,3936N 00825W,39.6020,-8.4092,Europe/Lisbon,2018-02-10
Tomares,ES,,ESTMA,TMA,Tomares,,37.3728,-6.0459,Europe/Madrid,2012-03-04
Tomaszów Lubelski,PL,,PLTOL,TOL,Tomaszow Lubelski,5027N 02325E,50.4477,23.4162,Europe/Warsaw,2010-10-14
Tomaszów Mazowiecki,PL,,PLTMW,TMW,Tomaszow Mazowiecki,5132N 02001E,51.5313,20.0085,Europe/Warsaw,2010-10-10
Tomelloso,ES,,ESTME,TME,Tomelloso,,39.1576,-3.0216,Europe/Madrid,2019-12-15
Tomilino,RU,,RUTML,TML,Tomilino,5539N 03756E,55.6562,37.9471,Europe/Moscow,2012-01-17
Tomiya,JP,,JPTMY,TMY,Tomiya,3823N 14053E,38.3931,140.8861,Asia/Tokyo,2017-04-09
Tomsk,RU,,RUTOF,TOF,Tomsk,,56.4977,84.9744,Asia/Tomsk,2019-09-05
Tomé,CL,,CLTOM,TOM,Tome,3636S 07257W,-36.6176,-72.9559,America/Santiago,2013-01-11
Tonbridge,GB,,GBTNB,TNB,Tonbridge,,51.1953,0.2736,Europe/London,2017-06-12
Tondi,IN,,INTND,TND,Tondi,,9.7417,79.0177,Asia/Kolkata,2018-07-04
Tongeren,BE,,BETON,TON,Tongeren,5047N 00528E,50.7805,5.4648,Europe/Brussels,2019-09-05
Tonghae,KR,,KRTGA,TGA,Tonghae,3732N 12906E,37.5439,129.1069,Asia/Seoul,2018-07-04
Tonghua,CN,,CNTGH,TGH,Tonghua,4143N 12556E,41.7197,125.9264,Asia/Shanghai,2018-12-06
Tongliao,CN,,CNTLS,TLS,Tongliao,,43.6125,122.2653,Asia/Shanghai,2012-01-18
Tongren,CN,,CNTGN,TGN,Tongren,2743N 10911E,27.7172,109.1853,Asia/Shanghai,2018-12-06
Tonj,SS,,SSTON,TON,Tonj,0716N 02845E,7.2739,28.6775,Africa/Juba,2017-06-16
Tonypandy,GB,,GBTPY,TPY,Tonypandy,5137N 00328W,51.6220,-3.4554,Europe/London,2017-06-12
Toowoomba,AU,,AUTWB,TWB,Toowoomba,,-27.5606,151.9539,Australia/Brisbane,2013-06-25
Topeka,US,,USTPK,TPK,Topeka,,39.0483,-95.6780,America/Chicago,2019-09-05
Topeka,US,,USTQK,TQK,Topeka,,39.0483,-95.6780,America/Chicago,2019-09-05
Torcy,FR,,FRTOR,TOR,Torcy,4851N 00239E,48.8506,2.6508,Europe/Paris,2019-04-10
Torcy,FR,,FRTPC,TPC,Torcy,5029N 00200E,48.8506,2.6508,Europe/Paris,2019-04-10
