name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Losenstein,AT,4,ATLOS,LOS,Mauterndorf Airport,4755N 01426E,47.1320,13.6958,Europe/Vienna,2014-05-04
Micheldorf am Kienberge,AT,4,ATMAK,MAK,MAK-Austrian Museum of applied arts,4751N 01408E,48.2078,16.3814,Europe/Vienna,2013-08-12
Wörgl,AT,,ATQXZ,QXZ,Woergl,4729N 01204E,47.4891,12.0617,Europe/Vienna,2018-07-28
Salzburg,AT,5,ATSZG,SZG,Salzburg Airport,4748N 01302E,47.7933,13.0043,Europe/Vienna,2018-07-29
Wien,AT,9,ATVIE,VIE,Vienna International Airport,4812N 01622E,48.1221,16.5575,Europe/Vienna,2017-06-16
Arrabury,AU,QLD,AUAAB,AAB,Arrabury,,-26.7641,141.0285,Australia/Brisbane,2020-10-25
Beulah,AU,VIC,AUABC,ABC,ABC Bore,3556S 14225E,-31.6131,138.6962,Australia/Adelaide,2014-04-09
Abingdon,AU,QLD,AUABG,ABG,Abingdon Downs,,-17.6044,143.1808,Australia/Brisbane,2020-10-25
Alpha,AU,QLD,AUABH,ABH,Alpha,,-23.6491,146.6398,Australia/Brisbane,2019-07-18
Bamaga,AU,QLD,AUABM,ABM,Bamaga,,-10.8920,142.3893,Australia/Brisbane,2019-07-18
Albury,AU,NSW,AUABX,ABX,Albury,3605S 14655E,-36.0748,146.9240,Australia/Sydney,2020-10-25
Adelaide,AU,SA,AUADL,ADL,Adelaide,3455S 13835E,-34.9287,138.5986,Australia/Adelaide,2020-06-19
Andamooka,AU,SA,AUADO,ADO,Andamooka Airport,,-30.4383,137.1370,Australia/Adelaide,2020-10-25
Agnew,AU,QLD,AUAGW,AGW,Agnew Airport,,-12.1456,142.1490,Australia/Brisbane,2013-12-15
Albany,AU,WA,AUALH,ALH,Albany,,-35.0269,117.8837,Australia/Perth,2019-07-21
Amata,AU,NT,AUAMT,AMT,Amata,,-26.1581,131.1483,Australia/Adelaide,2019-07-18
Ammaroo,AU,NT,AUAMX,AMX,Ammaroo,,-21.7365,135.2563,Australia/Darwin,2017-08-19
Angus Downs,AU,NT,AUANZ,ANZ,Angus Downs Stn,,-25.0833,132.1670,Australia/Darwin,2012-05-18
Armidale,AU,NSW,AUARM,ARM,Armidale,,-30.5012,151.6655,Australia/Sydney,2019-07-18
Ararat,AU,VIC,AUARY,ARY,Ararat,,-37.2854,142.9273,Australia/Melbourne,2019-07-18
Alice Springs,AU,NT,AUASP,ASP,Alice Springs,,-23.6975,133.8836,Australia/Darwin,2019-07-20
Augustus Downs,AU,QLD,AUAUD,AUD,Augustus Downs,,-18.5447,139.8705,Australia/Brisbane,2020-09-17
Aurukun Mission,AU,QLD,AUAUU,AUU,Aurukun,,-13.3558,141.7271,Australia/Brisbane,2019-07-18
Auvergne,AU,NT,AUAVG,AVG,Auvergne Station,,-15.6836,130.0097,Australia/Darwin,2019-05-22
Avalon,AU,VIC,AUAVV,AVV,Avalon Airport,,-38.0394,144.4694,Australia/Melbourne,2017-09-02
Austral Downs,AU,NT,AUAWP,AWP,Austral Downs,,-20.5019,137.7737,Australia/Darwin,2017-04-29
Aramac,AU,QLD,AUAXC,AXC,Aramac,,-22.9683,145.2450,Australia/Brisbane,2019-07-18
Alexandria,AU,NT,AUAXL,AXL,Alexandria,,-19.0571,136.7068,Australia/Darwin,2017-08-25
Alroy Downs,AU,NT,AUAYD,AYD,Alroy Downs,,-19.2961,136.0713,Australia/Darwin,2017-08-17
Anthony Lagoon,AU,NT,AUAYL,AYL,Anthony Lagoon,,-17.9768,135.5317,Australia/Darwin,2017-08-19
Ayers Rock,AU,NT,AUAYQ,AYQ,Ayers Rock Airport,,-25.1891,130.9775,Australia/Darwin,2013-11-02
Ayr,AU,QLD,AUAYR,AYR,Ayr,,-19.5739,147.4067,Australia/Brisbane,2019-07-18
Big Bell,AU,WA,AUBBE,BBE,Big Bell Airport,,-27.3286,117.6730,Australia/Perth,2012-04-21
Beelbangera,AU,NSW,AUBBL,BBL,Ballera Airport,3416S 14606E,-27.4000,141.8126,Australia/Brisbane,2013-09-22
Barcaldine,AU,QLD,AUBCI,BCI,Barcaldine,,-23.5535,145.2854,Australia/Brisbane,2019-07-18
Bolwarra,AU,QLD,AUBCK,BCK,Bolwarra,,-17.4000,144.1833,Australia/Brisbane,2019-05-22
Bickerton Island,AU,NT,AUBCZ,BCZ,Bickerton Island,,-13.7553,136.2025,Australia/Darwin,2020-06-26
Bundaberg,AU,QLD,AUBDB,BDB,Bundaberg,,-24.8662,152.3479,Australia/Brisbane,2013-06-25
Badu Island,AU,QLD,AUBDD,BDD,Badu Island,,-10.1156,142.1447,Australia/Brisbane,2017-07-18
Beagle Bay,AU,WA,AUBEE,BEE,Beagle Bay Airport,,-17.0162,122.6471,Australia/Perth,2017-10-28
Belmont,AU,NSW,AUBEO,BEO,Aeropelican Airport,,-33.0667,151.6480,Australia/Sydney,2011-06-04
Bedourie,AU,QLD,AUBEU,BEU,Bedourie,,-24.3637,139.4653,Australia/Brisbane,2019-07-18
Bloomfield,AU,QLD,AUBFC,BFC,Bloomfield Airport,,-15.8736,145.3300,Australia/Brisbane,2017-10-28
Broken Hill,AU,NSW,AUBHQ,BHQ,Broken Hill,,-31.9652,141.4512,Australia/Broken_Hill,2019-07-18
Bathurst,AU,NSW,AUBHS,BHS,Bathurst,,-33.4166,149.5806,Australia/Sydney,2019-07-20
Brighton Downs,AU,QLD,AUBHT,BHT,Brighton Downs,,-23.3606,141.5624,Australia/Brisbane,2017-09-27
Billiluna,AU,WA,AUBIW,BIW,Mindibungu,,-19.5558,127.6613,Australia/Perth,2017-06-30
Blackall,AU,QLD,AUBKQ,BKQ,Blackall,,-24.4233,145.4630,Australia/Brisbane,2019-07-18
Benalla,AU,VIC,AUBLN,BLN,Benalla,,-36.5511,145.9843,Australia/Melbourne,2019-07-18
Bollon,AU,QLD,AUBLS,BLS,Bollon,,-28.0333,147.4833,Australia/Brisbane,2019-07-18
Blackwater,AU,QLD,AUBLT,BLT,Blackwater,,-23.5835,148.8791,Australia/Brisbane,2019-07-18
Broome,AU,WA,AUBME,BME,Broome,,-17.9554,122.2392,Australia/Perth,2019-07-18
Brampton,AU,QLD,AUBMP,BMP,Brampton Island,,-20.8079,149.2734,Australia/Brisbane,2018-10-10
Brisbane,AU,QLD,AUBNE,BNE,Brisbane,2728S 15301E,-27.4679,153.0281,Australia/Brisbane,2019-09-05
Ballina,AU,NSW,AUBNK,BNK,Ballina,,-28.8641,153.5654,Australia/Sydney,2019-07-18
Borroloola,AU,NT,AUBOX,BOX,Borroloola,,-16.0697,136.3080,Australia/Darwin,2019-07-18
Boulia,AU,QLD,AUBQL,BQL,Boulia,,-22.9114,139.9093,Australia/Brisbane,2019-07-18
Balgo Hills,AU,WA,AUBQW,BQW,Balgo Hill,,-20.1429,127.9840,Australia/Perth,2013-05-08
Bourke,AU,NSW,AUBRK,BRK,Bourke,,-30.0901,145.9365,Australia/Sydney,2020-01-17
Bathurst Island,AU,NT,AUBRT,BRT,Bathurst Island,,-11.7356,130.4345,Australia/Darwin,2016-11-27
Bairnsdale,AU,VIC,AUBSJ,BSJ,Bairnsdale,,-37.8229,147.6104,Australia/Melbourne,2020-08-07
Brunette Downs,AU,NT,AUBTD,BTD,Brunette Downs,,-18.6395,135.9482,Australia/Darwin,2017-09-05
Betoota,AU,QLD,AUBTX,BTX,Betoota,,-25.6971,140.7465,Australia/Brisbane,2013-11-09
Burketown,AU,QLD,AUBUC,BUC,Burketown,1744S 13932E,-17.7411,139.5477,Australia/Brisbane,2019-07-18
Bunbury,AU,WA,AUBUY,BUY,Bunbury,,-33.3271,115.6414,Australia/Perth,2019-07-20
Birdsville,AU,QLD,AUBVI,BVI,Birdsville,,-25.8980,139.3517,Australia/Brisbane,2019-07-18
Batavia Downs,AU,QLD,AUBVW,BVW,Batavia Downs Airport,,-12.6592,142.6750,Australia/Brisbane,2017-08-04
Beverley Springs,AU,WA,AUBVZ,BVZ,Beverley Springs Airport,,-16.7333,125.4330,Australia/Perth,2011-06-04
Barrow Island,AU,WA,AUBWB,BWB,Barrow Island,,-20.7799,115.4031,Australia/Perth,2017-07-18
Brewarrina,AU,NSW,AUBWQ,BWQ,Brewarrina,,-29.9607,146.8599,Australia/Sydney,2019-07-18
Burnie,AU,TAS,AUBWT,BWT,Burnie,,-41.0558,145.9038,Australia/Hobart,2019-07-21
Bankstown,AU,NSW,AUBWU,BWU,Bankstown,,-33.9167,151.0333,Australia/Sydney,2019-07-18
Bowen Hills,AU,QLD,AUBWW,BWW,Toowoomba Wellcamp Airport,2726S 15302E,-27.5589,151.7959,Australia/Brisbane,2017-11-03
Beauty Point,AU,TAS,AUBYP,BYP,Barimunya,,-22.7057,119.1167,Australia/Perth,2013-06-15
Baniyala,AU,NT,AUBYX,BYX,Baniyala Airport,,-13.1981,136.2270,Australia/Darwin,2011-06-04
Balranald,AU,NSW,AUBZD,BZD,Balranald,,-34.6365,143.5614,Australia/Sydney,2019-07-18
Bizant,AU,QLD,AUBZP,BZP,Bizant,,-15.2167,144.6330,Australia/Brisbane,2012-05-18
Caloundra Head,AU,QLD,AUCAL,CAL,McCALLUM PARK,,-30.5153,142.9021,Australia/Sydney,2014-04-09
Cobar,AU,NSW,AUCAZ,CAZ,Cobar,,-31.4967,145.8344,Australia/Sydney,2019-07-18
Cherrabun,AU,WA,AUCBC,CBC,Cherrabun Airfield,,-18.9173,125.5365,Australia/Perth,2017-08-06
Carabooda,AU,WA,AUCBD,CBD,Sydney Central Business District,3136S 11542E,-33.8648,151.2077,Australia/Sydney,2019-07-20
Cape Barren Island,AU,TAS,AUCBI,CBI,Cape Barren Island Airport,,-40.3902,148.0180,Australia/Hobart,2016-11-27
Canberra,AU,ACT,AUCBR,CBR,Canberra,,-35.2835,149.1281,Australia/Sydney,2019-09-05
Condobolin,AU,NSW,AUCBX,CBX,Condobolin,,-33.0888,147.1514,Australia/Sydney,2019-07-18
Canobie,AU,QLD,AUCBY,CBY,Canobie,,-19.4833,140.9333,Australia/Brisbane,2017-06-18
Chinchilla,AU,QLD,AUCCL,CCL,Chinchilla,,-26.7379,150.6297,Australia/Brisbane,2019-07-18
Cowell,AU,SA,AUCCW,CCW,Cowell,,-33.6823,136.9212,Australia/Adelaide,2019-07-18
Cooinda,AU,NT,AUCDA,CDA,Cooinda Airport,,-12.9033,132.5320,Australia/Darwin,2011-06-04
Croydon,AU,QLD,AUCDQ,CDQ,Croydon,,-18.2043,142.2446,Australia/Brisbane,2019-07-18
Camden,AU,NSW,AUCDU,CDU,Camden,,-34.0540,150.6962,Australia/Sydney,2019-07-18
Ceduna,AU,SA,AUCED,CED,Ceduna,,-32.1266,133.6727,Australia/Adelaide,2019-07-18
Cessnock,AU,NSW,AUCES,CES,Cessnock,,-32.8321,151.3562,Australia/Sydney,2019-07-18
Clifton Hills,AU,SA,AUCFH,CFH,Clifton Hills Station,,-27.0180,138.8940,Australia/Adelaide,2017-09-17
Camfield,AU,NT,AUCFI,CFI,Camfield Airport,,-17.0217,131.3270,Australia/Darwin,2019-05-22
Carpentaria Downs,AU,QLD,AUCFP,CFP,Carpentaria Downs,,-18.7181,144.3178,Australia/Brisbane,2017-10-29
Coffs Harbour,AU,NSW,AUCFS,CFS,Coffs Harbour,,-30.2963,153.1135,Australia/Sydney,2019-07-18
Caiguna,AU,WA,AUCGV,CGV,Caiguna Airport,,-32.2810,125.4780,Australia/Perth,2017-09-08
Collie,AU,WA,AUCIE,CIE,Collie,,-33.3621,116.1562,Australia/Perth,2019-07-18
Croker Island,AU,NT,AUCKI,CKI,Croker Island,,-11.1727,132.5267,Australia/Darwin,2020-06-26
Coolah,AU,NSW,AUCLH,CLH,Coolah,,-31.8279,149.7156,Australia/Sydney,2019-07-18
Cunnamulla,AU,QLD,AUCMA,CMA,Cunnamulla,,-28.0677,145.6844,Australia/Brisbane,2019-07-18
Cootamundra,AU,NSW,AUCMD,CMD,Cootamundra,,-34.6409,148.0284,Australia/Sydney,2019-07-18
Camooweal,AU,QLD,AUCML,CML,Camooweal,,-19.9215,138.1201,Australia/Brisbane,2019-07-18
Clermont,AU,QLD,AUCMQ,CMQ,Clermont,,-22.8241,147.6363,Australia/Brisbane,2019-07-18
Coonamble,AU,NSW,AUCNB,CNB,Coonamble,,-30.9539,148.3888,Australia/Sydney,2019-07-18
Coconut Island,AU,QLD,AUCNC,CNC,Coconut Island,,-10.0501,143.0690,,2018-10-11
Cloncurry,AU,QLD,AUCNJ,CNJ,Cloncurry,,-20.7072,140.5130,Australia/Brisbane,2019-07-18
Cairns,AU,QLD,AUCNS,CNS,Cairns,,-16.9237,145.7661,Australia/Brisbane,2019-05-22
Coonabarabran,AU,NSW,AUCOJ,COJ,Coonabarabran,,-31.2773,149.2790,Australia/Sydney,2019-07-18
Coolawanyah,AU,WA,AUCOY,COY,Coolawanyah,,-21.8051,117.8061,Australia/Perth,2014-01-25
Coober Pedy,AU,SA,AUCPD,CPD,Coober Pedy,,-29.0142,134.7550,Australia/Adelaide,2019-07-18
Cape Flattery,AU,QLD,AUCQP,CQP,Cape Flattery Airport,,-14.9710,145.3110,Australia/Brisbane,2017-10-28
Collarenebri,AU,NSW,AUCRB,CRB,Collarenebri,,-29.5438,148.5759,Australia/Sydney,2019-07-18
Cherribah,AU,QLD,AUCRH,CRH,Cherrabah,,-27.6500,151.9500,Australia/Brisbane,2012-05-18
Coorabie,AU,SA,AUCRJ,CRJ,Coorabie,,-31.8998,132.2953,Australia/Adelaide,2014-04-08
Carlton Hill,AU,WA,AUCRY,CRY,Carlton Hill,,-15.4866,128.5349,Australia/Perth,2019-05-23
Cresswell Downs,AU,NT,AUCSD,CSD,Cresswell Downs Airport,,-17.9480,135.9160,Australia/Darwin,2011-06-04
Casino,AU,NSW,AUCSI,CSI,Casino,,-28.8582,153.0475,Australia/Sydney,2019-07-18
Charleville,AU,QLD,AUCTL,CTL,Charleville,,-26.4054,146.2427,Australia/Brisbane,2019-07-18
Cooktown,AU,QLD,AUCTN,CTN,Cooktown,,-15.4657,145.2498,Australia/Brisbane,2019-07-18
Cattle Creek,AU,NT,AUCTR,CTR,Cattle Creek Airport,,-17.6070,131.5490,Australia/Darwin,2019-05-22
Caloundra,AU,QLD,AUCUD,CUD,Caloundra,,-26.8035,153.1219,Australia/Brisbane,2019-07-18
Cudal,AU,NSW,AUCUG,CUG,Cudal,,-33.2856,148.7407,Australia/Sydney,2019-07-18
Coen,AU,QLD,AUCUQ,CUQ,Coen,,-13.9456,143.1990,Australia/Brisbane,2019-07-18
Cue,AU,WA,AUCUY,CUY,Cue,,-27.4240,117.8974,Australia/Perth,2019-07-18
Cleve,AU,SA,AUCVC,CVC,Cleve,,-33.7000,136.5000,Australia/Adelaide,2019-07-18
Carnarvon,AU,WA,AUCVQ,CVQ,Carnarvon,,-24.8826,113.6571,Australia/Perth,2019-07-21
Cowarie,AU,SA,AUCWR,CWR,Cowarie,,-27.7025,138.3357,Australia/Adelaide,2017-08-09
Cowra,AU,NSW,AUCWT,CWT,Cowra,,-33.8355,148.6966,Australia/Sydney,2019-07-18
Corowa,AU,NSW,AUCWW,CWW,Corowa,,-35.9970,146.3855,Australia/Sydney,2019-07-18
Christmas Creek,AU,WA,AUCXQ,CXQ,Christmas Creek Airport,,-18.8722,125.9366,Australia/Perth,2016-03-19
Charters Towers,AU,QLD,AUCXT,CXT,Charters Towers,,-20.0767,146.2635,Australia/Brisbane,2012-02-28
Corryong,AU,VIC,AUCYG,CYG,Corryong,,-36.1970,147.9026,Australia/Melbourne,2019-07-18
Cluny,AU,QLD,AUCZY,CZY,Cluny,,-24.5053,139.5866,Australia/Brisbane,2017-09-26
Dauan Island,AU,QLD,AUDAJ,DAJ,Dauan Island,,-9.4232,142.5361,Pacific/Port_Moresby,2018-02-07
Dubbo,AU,NSW,AUDBO,DBO,Dubbo,,-32.2430,148.6048,Australia/Sydney,2019-07-18
Dalby,AU,QLD,AUDBY,DBY,Dalby,,-27.1817,151.2620,Australia/Brisbane,2019-07-18
RAAF Curtin,AU,WA,AUDCN,DCN,Derby RAAF Curtin Base,1734S 12349E,-17.5794,123.8253,Australia/Perth,2013-03-16
Daydream Is,AU,QLD,AUDDI,DDI,Daydream Island,,-20.2567,148.8140,Australia/Lindeman,2019-04-16
Delta Downs,AU,QLD,AUDDN,DDN,Delta Downs,,-17.0000,141.3167,Australia/Brisbane,2017-07-20
Drumduff,AU,QLD,AUDFP,DFP,Drumduff,,-16.0500,143.0167,Australia/Brisbane,2017-09-11
Mudgee,AU,NSW,AUDGE,DGE,Mudgee,,-32.5943,149.5871,Australia/Sydney,2019-07-18
Durham Downs,AU,QLD,AUDHD,DHD,Durham Downs,,-27.0842,141.9061,Australia/Brisbane,2017-08-19
Dajarra,AU,QLD,AUDJR,DJR,Dajarra,2141S 13931E,-21.6959,139.5163,Australia/Brisbane,2019-07-18
Dunk Island,AU,QLD,AUDKI,DKI,Dunk Island,,-17.9437,146.1567,Australia/Brisbane,2018-11-26
Docker River,AU,NT,AUDKV,DKV,Docker River Airport,,-24.8596,129.1193,Australia/Darwin,2017-09-13
Dulkaninna,AU,SA,AUDLK,DLK,Dulkaninna,,-29.0179,138.4575,Australia/Adelaide,2017-06-25
Delissaville,AU,NT,AUDLV,DLV,Delissaville Airport,,-12.5500,130.6850,Australia/Darwin,2011-06-04
Doomadgee,AU,QLD,AUDMD,DMD,Doomadgee Airport,,-17.9401,138.8202,Australia/Brisbane,2015-11-22
Dunbar,AU,QLD,AUDNB,DNB,Dunbar Airport,,-16.0500,142.4000,Australia/Brisbane,2011-06-04
Denham,AU,WA,AUDNM,DNM,Denham,,-25.9268,113.5333,Australia/Perth,2019-07-18
Deniliquin,AU,NSW,AUDNQ,DNQ,Deniliquin,,-35.5324,144.9536,Australia/Sydney,2019-07-18
Dongara,AU,WA,AUDOX,DOX,Dongara,,-29.2582,114.9328,Australia/Perth,2019-07-18
Devonport,AU,TAS,AUDPO,DPO,Devonport,,-41.1769,146.3515,Australia/Hobart,2019-07-18
Derby,AU,WA,AUDRB,DRB,Derby,,-17.3029,123.6286,Australia/Perth,2019-07-18
Dorunda Station,AU,QLD,AUDRD,DRD,Dorunda Airport,,-16.5530,141.8230,Australia/Brisbane,2017-07-16
Dirranbandi,AU,QLD,AUDRN,DRN,Dirranbandi,,-28.5854,148.2255,Australia/Brisbane,2019-07-18
Durrie,AU,QLD,AUDRR,DRR,Durrie,,-25.6486,140.2422,Australia/Brisbane,2017-06-25
Darwin,AU,NT,AUDRW,DRW,Darwin,1227S 13050E,-12.4611,130.8418,Australia/Darwin,2019-09-05
Davenport Downs,AU,QLD,AUDVP,DVP,Davenport Downs,,-24.1526,141.1037,Australia/Brisbane,2017-09-11
Daly River,AU,NT,AUDVR,DVR,Daly River Airport,,-13.7498,130.6939,Australia/Darwin,2019-05-22
Dixie,AU,QLD,AUDXD,DXD,Dixie,,-15.1139,143.3135,Australia/Brisbane,2019-07-18
Dysart,AU,QLD,AUDYA,DYA,Dysart Airport,,-22.6222,148.3640,Australia/Brisbane,2016-10-25
Diamantina Lakes,AU,QLD,AUDYM,DYM,Diamantina Lakes Station,,-23.7636,141.1414,Australia/Brisbane,2017-07-14
Daly Waters,AU,NT,AUDYW,DYW,Daly Waters,,-16.2533,133.3693,Australia/Darwin,2019-07-18
Echuca,AU,VIC,AUECH,ECH,Echuca,,-36.1406,144.7518,Australia/Melbourne,2019-07-18
Erldunda,AU,NT,AUEDD,EDD,Erldunda,,-25.2288,133.1961,Australia/Darwin,2017-09-23
Edward River,AU,QLD,AUEDR,EDR,Pormpuraaw Airport,,-14.8967,141.6090,Australia/Brisbane,2011-06-04
Einasleigh,AU,QLD,AUEIH,EIH,Einasleigh,,-18.5167,144.1000,Australia/Brisbane,2019-07-18
Elkedra,AU,NT,AUEKD,EKD,Elkedra,,-21.1664,135.4464,Australia/Darwin,2017-07-14
Elcho Island,AU,NT,AUELC,ELC,Elcho Island,,-11.9592,135.7427,Australia/Darwin,2020-06-26
Emerald,AU,QLD,AUEMD,EMD,Emerald,,-23.5230,148.1578,Australia/Brisbane,2019-07-18
Eneabba West,AU,WA,AUENB,ENB,Eneabba Airport,,-29.8325,115.2460,Australia/Perth,2011-06-04
Esperance,AU,WA,AUEPR,EPR,Esperance,,-33.8592,121.8916,Australia/Perth,2019-07-18
Ernabella,AU,SA,AUERB,ERB,Pukatja,,-26.2542,132.1915,Australia/Adelaide,2017-07-14
Etadunna,AU,SA,AUETD,ETD,Etadunna Airport,,-28.7408,138.5890,Australia/Adelaide,2013-08-27
Eucla,AU,WA,AUEUC,EUC,Eucla,,-31.6769,128.8883,Australia/Eucla,2019-07-18
Eva Downs,AU,NT,AUEVD,EVD,Eva Downs,,-18.0010,134.8618,Australia/Darwin,2017-09-16
Evans Head,AU,NSW,AUEVH,EVH,Evans Head Aerodrome,,-29.0933,153.4200,Australia/Sydney,2011-06-04
Exmouth Gulf,AU,WA,AUEXM,EXM,Exmouth,,-21.9306,114.1209,Australia/Perth,2019-07-18
Finke,AU,NT,AUFIK,FIK,Finke,,-25.5862,134.5751,Australia/Darwin,2019-07-18
Falls Creek,AU,VIC,AUFLC,FLC,Falls Creek,,-36.8653,147.2778,Australia/Melbourne,2020-04-18
Flinders Island,AU,TAS,AUFLS,FLS,Flinders Island,,-40.0167,148.0333,Australia/Hobart,2017-08-28
Finley,AU,NSW,AUFLY,FLY,Finley,,-35.6550,145.5711,Australia/Sydney,2019-07-18
Forrest,AU,WA,AUFOS,FOS,Forrest,,-30.8510,128.1000,Australia/Perth,2013-06-01
Forster,AU,NSW,AUFOT,FOT,Forster,,-32.1814,152.5171,Australia/Sydney,2019-07-18
Forbes,AU,NSW,AUFRB,FRB,Forbes,,-33.3844,148.0076,Australia/Sydney,2019-07-18
Fossil Downs,AU,WA,AUFSL,FSL,Fossil Downs Stn,,-18.1350,125.7815,Australia/Perth,2017-11-06
Gayndah,AU,QLD,AUGAH,GAH,Gayndah,,-25.6252,151.6114,Australia/Brisbane,2019-07-18
Goulburn Island,AU,NT,AUGBL,GBL,South Goulburn Island,,-11.6184,133.4042,Australia/Darwin,2017-07-03
Gamboola,AU,QLD,AUGBP,GBP,Gamboola,,-16.5415,143.6695,Australia/Brisbane,2019-05-22
Gibb River,AU,WA,AUGBV,GBV,Gibb River Airport,,-16.4233,126.4450,Australia/Perth,2019-05-23
Gordon Downs,AU,WA,AUGDD,GDD,Gordon Downs,,-18.7500,128.5857,Australia/Perth,2017-08-18
George Town,AU,TAS,AUGEE,GEE,George Town,,-41.1056,146.8261,Australia/Hobart,2019-09-20
Geraldton,AU,WA,AUGET,GET,Geraldton,,-28.7790,114.6146,Australia/Perth,2019-07-20
Geelong,AU,VIC,AUGEX,GEX,Geelong,,-38.1471,144.3607,Australia/Melbourne,2019-07-20
Grenfell,AU,NSW,AUGFE,GFE,Grenfell,,-33.8955,148.1644,Australia/Sydney,2019-07-18
Griffith,AU,NSW,AUGFF,GFF,Griffith,,-34.2885,146.0509,Australia/Sydney,2019-07-18
Grafton,AU,NSW,AUGFN,GFN,Grafton,,-29.6810,152.9339,Australia/Sydney,2019-07-18
Gregory Downs,AU,QLD,AUGGD,GGD,Gregory Downs,,-18.6333,139.2500,Australia/Brisbane,2017-08-08
Boigu Island,AU,QLD,AUGIC,GIC,Boigu Island,,-9.2603,142.2136,Pacific/Port_Moresby,2017-02-28
Great Keppel Island,AU,QLD,AUGKL,GKL,Great Keppel Island,,-23.1789,150.9594,Australia/Brisbane,2017-08-25
Glengyle,AU,QLD,AUGLG,GLG,Glengyle,,-24.7848,139.5972,Australia/Brisbane,2017-02-13
Glen Innes,AU,NSW,AUGLI,GLI,Glen Innes,,-29.7349,151.7385,Australia/Sydney,2019-07-18
Glenormiston,AU,QLD,AUGLM,GLM,Glenormiston Station,,-22.9160,138.8035,Australia/Brisbane,2017-09-10
Gladstone,AU,QLD,AUGLT,GLT,Gladstone,,-23.8485,151.2577,Australia/Brisbane,2019-07-20
Goldsworthy,AU,WA,AUGLY,GLY,Goldsworthy,,-20.3500,119.5333,Australia/Perth,2013-07-15
Goondiwindi,AU,QLD,AUGOO,GOO,Goondiwindi,,-28.5471,150.3055,Australia/Brisbane,2019-07-18
Gosford,AU,NSW,AUGOS,GOS,Gosford,,-33.4244,151.3440,Australia/Sydney,2019-07-18
Gove,AU,NT,AUGOV,GOV,Nhulunbuy,,-12.1816,136.7784,Australia/Darwin,2019-07-18
Garden Point,AU,NT,AUGPN,GPN,Garden Point,,-11.3893,130.4246,Australia/Darwin,2017-04-23
Gascoyne Junction,AU,WA,AUGSC,GSC,Gascoyne Junction,,-25.0499,115.2091,Australia/Perth,2019-07-18
Mount Gunson,AU,SA,AUGSN,GSN,Mount Gunson,,-31.4340,137.1026,Australia/Adelaide,2013-08-24
Groote Eylandt,AU,NT,AUGTE,GTE,Groote Eylandt,,-13.9647,136.5934,Australia/Darwin,2018-11-20
Granites,AU,NT,AUGTS,GTS,The Granites Mine,,-20.5391,130.3119,Australia/Darwin,2016-10-30
Georgetown,AU,QLD,AUGTT,GTT,Georgetown,,-18.2920,143.5458,Australia/Brisbane,2019-07-18
Gunnedah,AU,NSW,AUGUH,GUH,Gunnedah,,-30.9807,150.2584,Australia/Sydney,2019-07-18
Goulburn,AU,NSW,AUGUL,GUL,Goulburn,,-34.7516,149.7209,Australia/Sydney,2019-07-18
Greenvale,AU,QLD,AUGVP,GVP,Greenvale,,-18.9988,144.9787,Australia/Brisbane,2016-11-21
Argyle,AU,WA,AUGYL,GYL,Argyle Airport,,-16.6369,128.4510,Australia/Perth,2019-05-23
Gympie,AU,QLD,AUGYP,GYP,Gympie,,-26.1898,152.6650,Australia/Brisbane,2019-07-18
Kersbrook,AU,SA,AUGYZ,GYZ,Gruyere Mine Camp,3447S 13851E,-28.0320,123.8118,Australia/Perth,2019-12-08
Long Island,AU,QLD,AUHAP,HAP,Long Island Heliport,,-20.3358,148.8525,Australia/Brisbane,2019-04-17
Heathlands,AU,QLD,AUHAT,HAT,Heathlands Airport,,-11.7369,142.5770,Australia/Brisbane,2017-09-01
Hobart,AU,TAS,AUHBA,HBA,Hobart,4252S 14718E,-42.8794,147.3294,Australia/Hobart,2019-09-05
Halls Creek,AU,WA,AUHCQ,HCQ,Halls Creek,,-18.2248,127.6665,Australia/Perth,2019-07-18
Hughenden,AU,QLD,AUHGD,HGD,Hughenden,,-20.8440,144.2003,Australia/Brisbane,2019-07-18
Horn Island,AU,QLD,AUHID,HID,Horn Island,,-10.6071,142.2842,Australia/Brisbane,2017-09-03
Highbury,AU,QLD,AUHIG,HIG,Highbury Airport,,-16.4244,143.1460,Australia/Brisbane,2019-05-22
Headingly,AU,QLD,AUHIP,HIP,Headingly,,-21.3240,138.2900,Australia/Brisbane,2017-07-03
Hayman Island,AU,QLD,AUHIS,HIS,Hayman Island Resort Seaplane Base,,-20.0600,148.8810,Australia/Lindeman,2011-06-04
Saint Helens,AU,TAS,AUHLS,HLS,St Helens,,-41.3203,148.2389,Australia/Hobart,2019-07-18
Hamilton,AU,VIC,AUHLT,HLT,Hamilton,,-37.7443,142.0220,Australia/Melbourne,2019-07-18
Helenvale,AU,QLD,AUHLV,HLV,Helenvale,,-15.7167,145.2333,Australia/Brisbane,2012-05-05
Hermannsburg,AU,NT,AUHMG,HMG,Hermannsburg Airport,,-23.9300,132.8050,Australia/Darwin,2011-06-04
Hooker Creek,AU,NT,AUHOK,HOK,Hooker Creek Airport,,-18.3367,130.6380,Australia/Darwin,2011-06-04
Heron Island,AU,QLD,AUHRN,HRN,Heron Island,,-23.4423,151.9149,Australia/Brisbane,2020-02-22
