name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Algodones,US,NM,USQGD,QGD,Algodones,3522N 10628W,35.3806,-106.4792,America/Denver,2011-05-14
Algoma,US,MS,USAMZ,AMZ,Algoma,,34.1762,-89.0312,America/Chicago,2017-03-09
Algoma,US,WI,USQAG,QAG,Algoma,4436N 08727W,44.6089,-87.4326,America/Chicago,2017-05-23
Algona,US,WA,USUBJ,UBJ,Algona,,47.2790,-122.2521,America/Los_Angeles,2017-03-09
Algonac,US,MI,USALG,ALG,Algonac,4236N 08232W,42.6186,-82.5323,America/Detroit,2017-05-23
Algonquin,US,IL,USAGQ,AGQ,Algonquin,4210N 08818W,42.1656,-88.2943,America/Chicago,2017-05-23
Algood,US,TN,USYAG,YAG,Algood,3611N 08526W,36.1959,-85.4486,America/Chicago,2017-03-09
Alhambra,US,CA,USALH,ALH,Alhambra,,34.0953,-118.1270,America/Los_Angeles,2017-03-09
Aliaga,TR,35,TRALI,ALI,Aliaga,,38.8333,26.9333,Europe/Istanbul,2016-12-06
Alibeyköy,TR,34,TRABK,ABK,Alibeykoy,4105N 02856E,41.0782,28.9437,Europe/Istanbul,2011-01-04
Alicia,US,MI,USACA,ACA,Alicia,,43.2709,-84.0325,America/Detroit,2017-05-23
Alief,US,TX,US3AF,3AF,Alief,2942N 09535W,29.7111,-95.5963,America/Chicago,2017-12-06
Aliquippa,US,PA,USAQP,AQP,Aliquippa,,40.6367,-80.2401,America/New_York,2017-05-23
Aliso Viejo,US,CA,USAVJ,AVJ,Aliso Viejo,3336N 11744W,33.5650,-117.7271,America/Los_Angeles,2017-03-09
Allaman,CH,VD,CHALL,ALL,Allaman,4628N 00624E,46.4701,6.3964,Europe/Zurich,2013-02-19
Allamuchy,US,NJ,USUOY,UOY,Allamuchy,4055N 07448W,40.9218,-74.8102,America/New_York,2017-05-23
Alle,CH,JU,CHALE,ALE,Alle,4726N 00708E,47.4254,7.1302,Europe/Zurich,2017-11-07
Alledonia,US,OH,USA3A,A3A,Alledonia,3953N 08058W,39.8987,-80.9693,America/New_York,2017-05-23
Allegan,US,MI,USALL,ALL,Allegan,,42.5292,-85.8553,America/Detroit,2017-05-23
Allegany,US,NY,USNYZ,NYZ,Allegany,4205N 07829W,42.0901,-78.4942,America/New_York,2017-05-23
Allen,US,MI,USAN2,AN2,Allen,4157N 08446W,41.9570,-84.7677,America/Detroit,2017-05-23
Allen,US,OK,USA3N,A3N,Allen,3452N 09624W,34.8790,-96.4125,America/Chicago,2017-03-09
Allen,US,TX,USXAL,XAL,Allen,3306N 09640W,33.1032,-96.6706,America/Chicago,2017-03-09
Allen Park,US,MI,USAPK,APK,Allen Park,,44.9167,-84.4692,America/Detroit,2006-01-15
Allendale,US,MI,USGKE,GKE,Allendale,4258N 08557W,44.0039,-84.7850,America/Detroit,2017-05-23
Allendale,US,NJ,USUAZ,UAZ,Allendale,,41.0415,-74.1290,America/New_York,2017-05-23
Allendale,US,SC,USEDL,EDL,Allendale,3300N 08118W,33.0079,-81.3084,America/New_York,2017-03-09
Allenhurst,US,NJ,USNUS,NUS,Allenhurst,4014N 07400W,40.2362,-74.0007,America/New_York,2017-05-23
Allenport,US,PA,USAJP,AJP,Allenport,4022N 07752W,40.0981,-79.8489,America/New_York,2017-05-23
Allenstown,US,NH,USATX,ATX,Allenstown,4308N 07127W,43.1567,-71.4048,America/New_York,2017-05-28
Allensville,US,PA,USA4V,A4V,Allensville,4032N 07749W,40.5359,-77.8169,America/New_York,2017-05-23
Allensworth,US,CA,USAWF,AWF,Allensworth,3551N 11923W,35.8636,-119.3890,America/Los_Angeles,2011-05-14
Allenton,US,NC,USQWU,QWU,Allenton,3435N 07855W,34.5924,-78.9261,America/New_York,2017-05-23
Allenton,US,WI,USZAG,ZAG,Allenton,4325N 08820W,43.4205,-88.3409,America/Chicago,2017-05-23
Allentown,US,NJ,USAEW,AEW,Allentown,,40.1779,-74.5835,America/New_York,2017-05-23
Allenwood,US,NJ,USAWO,AWO,Allenwood,4008N 07406W,40.1415,-74.0999,America/New_York,2017-05-23
Allenwood,US,PA,USAZW,AZW,Allenwood,4106N 07654W,41.1076,-76.8983,America/New_York,2017-05-23
Allerton,US,IA,USALT,ALT,Allerton,,40.7083,-93.3652,America/Chicago,2017-05-23
Alleyton,US,TX,US9AT,9AT,Alleyton,2942N 09629W,29.7066,-96.4864,America/Chicago,2006-01-15
Alliance,US,LA,USAL3,AL3,Alliance,3131N 09339W,29.6885,-89.9817,America/Chicago,2006-01-15
Alliance,US,OH,USAIH,AIH,Alliance,,40.9153,-81.1059,America/New_York,2017-05-23
Allison,US,TX,USIXS,IXS,Allison,3536N 10006W,33.2665,-97.4267,America/Chicago,2006-01-15
Allison Park,US,PA,USALK,ALK,Allison Park,,40.2295,-80.2423,America/New_York,2017-05-23
Alloy,US,WV,USAOY,AOY,Alloy,,38.1376,-81.2743,America/New_York,2006-01-15
Allschwil,CH,BL,CHASW,ASW,Allschwil,4732N 00732E,47.5507,7.5360,Europe/Zurich,2019-09-11
Allston,US,MA,USXBE,XBE,Allston,,42.3584,-71.1259,America/New_York,2017-05-23
Allyn,US,WA,USAY3,AY3,Allyn,4723N 12249W,47.3537,-122.8885,America/Los_Angeles,2010-02-18
Alma,US,AR,USRAA,RAA,Alma,3528N 09413W,35.4779,-94.2219,America/Chicago,2017-05-23
Alma,US,CO,USAM2,AM2,Alma,3917N 10603W,39.2839,-106.0628,America/Denver,2017-03-09
Alma,US,GA,USAMQ,AMQ,Alma,,31.5394,-82.4624,America/New_York,2017-03-09
Alma,US,KS,USAM6,AM6,Alma,3901N 09617W,39.0167,-96.2892,America/Chicago,2017-05-23
Alma,US,WI,USXAM,XAM,Alma,4419N 09155W,44.3200,-91.9149,America/Chicago,2017-05-23
Almena,US,WI,USN6A,N6A,Almena,4525N 09201W,45.4169,-92.0330,America/Chicago,2017-05-23
Almond,US,WI,USAO5,AO5,Almond,4415N 08924W,44.2589,-89.4071,America/Chicago,2017-05-23
Almont,US,MI,USATJ,ATJ,Almont,4255N 08303W,42.9206,-83.0449,America/Detroit,2017-05-23
Alna,US,ME,US8AL,8AL,Alna,4406N 06936W,44.1062,-69.6037,America/New_York,2017-05-23
Aloha,US,OR,USAHA,AHA,Aloha,,45.4943,-122.8671,America/Los_Angeles,2011-05-14
Alor Gajah,MY,04,MYAOG,AOG,Alor Gajah,0222N 10212E,2.3804,102.2089,Asia/Kuala_Lumpur,2012-01-17
Alorton,US,IL,USZON,ZON,Alorton,3835N 09007W,38.5898,-90.1201,America/Chicago,2017-05-23
Alpaugh,US,CA,USA3P,A3P,Alpaugh,3553N 11929W,35.8877,-119.4873,America/Los_Angeles,2011-05-14
Alpena,US,SD,USA4P,A4P,Alpena,4410N 09821W,44.1814,-98.3657,America/Chicago,2017-05-23
Alpha,US,IL,USAJQ,AJQ,Alpha,4112N 09023W,41.1917,-90.3801,America/Chicago,2017-05-23
Alpha,US,NJ,USAPA,APA,Alpha,4039N 07509W,40.6670,-75.1574,America/New_York,2017-05-23
Alpha,US,OH,USALP,ALP,Alpha,3943N 08401W,39.7117,-84.0233,America/New_York,2017-05-23
Alpharetta,US,GA,USAAI,AAI,Alpharetta,3404N 08417W,34.0754,-84.2941,America/New_York,2017-03-09
Alpine,US,AL,USAPL,APL,Alpine,,33.3487,-86.2386,America/Chicago,2006-01-15
Alpine,US,NJ,USAPY,APY,Alpine,4057N 07356W,40.9559,-73.9313,America/New_York,2017-05-23
Alpine,US,UT,USAP2,AP2,Alpine,4027N 11146W,40.4533,-111.7780,America/Denver,2017-03-09
Alpine,US,WY,USAP5,AP5,Alpine,4310N 11102W,43.1635,-111.0180,America/Denver,2017-03-09
Alpine Meadows,US,CA,USAWU,AWU,Alpine Meadows,3910N 12013W,39.1735,-120.2321,America/Los_Angeles,2006-01-15
Alpnach Dorf,CH,OW,CHAPD,APD,Alpnach Dorf,4656N 00816E,46.9404,8.2772,Europe/Zurich,2017-05-06
Alpthal,CH,SZ,CHATH,ATH,Alpthal,4704N 00842E,47.0695,8.7160,Europe/Zurich,2013-04-02
Alsancak,TR,35,TRANC,ANC,Alsancak,3826N 02711E,38.4402,27.1445,Europe/Istanbul,2015-01-07
Alsen,US,NY,USAEN,AEN,Alsen,,42.1581,-73.9193,America/New_York,2017-05-23
Alsey,US,IL,USAY4,AY4,Alsey,3933N 09026W,39.5606,-90.4340,America/Chicago,2017-03-09
Alsip,US,IL,USUBC,UBC,Alsip,,41.6689,-87.7387,America/Chicago,2017-05-23
Alstead,US,NH,USAFA,AFA,Alstead,4309N 07222W,43.1490,-72.3606,America/New_York,2017-05-23
Alta,US,CA,USAJL,AJL,Alta,3912N 12048W,39.2066,-120.8113,America/Los_Angeles,2011-05-14
Alta,US,IA,USW82,W82,Alta,4240N 09518W,42.6750,-95.3042,America/Chicago,2017-05-23
Alta,US,UT,USXBO,XBO,Alta,,40.5888,-111.6380,America/Denver,2017-03-09
Alta,US,WY,USTUU,TUU,Alta,4345N 11102W,43.7538,-111.0369,America/Denver,2011-05-14
Alta Loma,US,CA,USTAJ,TAJ,Alta Loma,3407N 11735W,34.1222,-117.5981,America/Los_Angeles,2018-04-18
Alta Vista,US,KS,USAV3,AV3,Alta Vista,3851N 09629W,38.8639,-96.4892,America/Chicago,2017-05-23
Altadena,US,CA,USAZA,AZA,Altadena,,34.1897,-118.1312,America/Los_Angeles,2011-05-14
Altamahaw,US,NC,USUBD,UBD,Altamahaw,,36.1843,-79.5072,America/New_York,2011-05-14
Altamont,US,IL,USAZN,AZN,Altamont,,39.0620,-88.7481,America/Chicago,2017-05-23
Altamont,US,KS,USA7L,A7L,Altamont,3711N 09517W,37.1903,-95.2972,America/Chicago,2017-05-23
Altamont,US,NY,USZTM,ZTM,Altamont,4242N 07402W,42.7006,-74.0337,America/New_York,2017-05-23
Altamont,US,TN,USAM7,AM7,Altamont,3525N 08543W,35.4295,-85.7230,America/Chicago,2017-03-09
Altamont,US,UT,USTMO,TMO,Altamont,4021N 11017W,40.3594,-110.2863,America/Denver,2017-03-09
Altamonte Springs,US,FL,USASP,ASP,Altamonte Springs,,28.6611,-81.3656,America/New_York,2017-03-09
Altapass,US,NC,USPSQ,PSQ,Altapass,3553N 08201W,35.8935,-82.0179,America/New_York,2017-05-23
Altavista,US,VA,USATV,ATV,Altavista,,37.1118,-79.2856,America/New_York,2017-03-09
Altenburg,US,MO,USGUA,GUA,Altenburg,3738N 08935W,37.6309,-89.5854,America/Chicago,2017-05-23
Altendorf,CH,SZ,CHALT,ALT,Altendorf,4711N 00850E,47.1899,8.8382,Europe/Zurich,2018-07-03
Altenrhein,CH,SG,CHATR,ATR,Altenrhein,4729N 00933E,47.4898,9.5519,Europe/Zurich,2015-09-06
Altha,US,FL,USA7H,A7H,Altha,3034N 08507W,30.5705,-85.1271,America/Chicago,2017-03-09
Altheimer,US,AR,USTMR,TMR,Altheimer,3419N 09151W,34.3193,-91.8474,America/Chicago,2017-05-23
Altishofen,CH,LU,CHAHF,AHF,Altishofen,4712N 00758E,47.1992,7.9696,Europe/Zurich,2014-03-29
Altnau,CH,TG,CHATN,ATN,Altnau,4707N 00915E,47.6105,9.2616,Europe/Zurich,2015-09-06
Alto,US,GA,USAOQ,AOQ,Alto,3428N 08334W,34.4673,-83.5738,America/New_York,2017-03-09
Alto,US,MI,USAO2,AO2,Alto,4251N 08522W,42.8567,-85.3803,America/Detroit,2017-05-23
Alto,US,TX,USYW9,YW9,Alto,3139N 09504W,31.6504,-95.0727,America/Chicago,2017-03-09
Alton,US,MO,USA4L,A4L,Alton,3641N 09123W,36.6942,-91.3993,America/Chicago,2017-05-23
Alton,US,NY,USKLQ,KLQ,Alton,4312N 07659W,43.2112,-76.9805,America/New_York,2017-05-23
Alton,US,VA,USONB,ONB,Alton,3634N 07900W,36.5732,-79.0028,America/New_York,2006-01-15
Alton Bay,US,NH,USA7B,A7B,Alton Bay,4328N 07114W,43.5109,-71.2576,America/New_York,2006-01-15
Altoona,US,FL,USAZQ,AZQ,Altoona,,28.9658,-81.6487,America/New_York,2011-05-14
Altoona,US,IA,USNOF,NOF,Altoona,4138N 09328W,41.6442,-93.4647,America/Chicago,2017-05-23
Altoona,US,WI,USAZP,AZP,Altoona,,44.8047,-91.4432,America/Chicago,2017-05-23
Altstätten,CH,SG,CHASN,ASN,Altstatten,4723N 00932E,47.3777,9.5475,Europe/Zurich,2019-09-11
Altura,US,MN,USAXU,AXU,Altura,4404N 09156W,44.0716,-91.9396,America/Chicago,2017-05-23
Alturas,US,CA,USZIF,ZIF,Alturas,4130N 12032W,41.4871,-120.5435,America/Los_Angeles,2017-03-09
Altus,US,AR,USAZX,AZX,Altus,,35.4462,-93.7624,America/Chicago,2017-05-23
Alum Bank,US,PA,USQAB,QAB,Alum Bank,4011N 07837W,40.1806,-78.6136,America/New_York,2017-05-23
Alum Rock,US,CA,USAZT,AZT,Alum Rock,,37.3880,-121.7888,America/Los_Angeles,2011-01-10
Alva,US,FL,USALF,ALF,Alva,2642N 08136W,26.7156,-81.6101,America/New_York,2011-05-14
Alva,US,OK,USXAK,XAK,Alva,3648N 09839W,36.8050,-98.6672,America/Chicago,2017-03-09
Alva,US,WY,USAV6,AV6,Alva,4441N 10426W,44.6947,-104.4413,America/Denver,2006-01-15
Alvada,US,OH,USAV8,AV8,Alvada,4103N 08324W,41.0503,-83.4019,America/New_York,2017-05-23
Alvarado,US,MN,USAR2,AR2,Alvarado,4811N 09659W,48.1942,-96.9962,America/Chicago,2017-05-23
Alvarado,US,TX,USZAD,ZAD,Alvarado,3224N 09712W,32.4065,-97.2117,America/Chicago,2017-03-09
Alvaton,US,GA,USA2T,A2T,Alvaton,3310N 08435W,33.1710,-84.5805,America/New_York,2006-01-15
Alverca,PT,11,PTALV,ALV,Alverca,3854N 00902W,40.7009,-7.2167,Europe/Lisbon,2011-08-28
Alvin,US,TX,USAZC,AZC,Alvin,,29.4239,-95.2441,America/Chicago,2017-03-09
Alviso,US,CA,USAZD,AZD,Alviso,,37.4260,-121.9752,America/Los_Angeles,2018-04-18
Alvord,US,IA,US6AV,6AV,Alvord,4320N 09618W,43.3422,-96.3011,America/Chicago,2017-05-23
Alvordton,US,OH,USAV5,AV5,Alvordton,4139N 08426W,41.6659,-84.4369,America/New_York,2017-05-23
Alys Beach,US,FL,USA5S,A5S,Alys Beach,3017N 08601W,30.2835,-86.0305,America/Chicago,2006-01-15
Ama,US,LA,USAMD,AMD,Ama,2957N 09017W,29.9521,-90.2965,America/Chicago,2011-05-14
Amado,US,AZ,USAZ6,AZ6,Amado,3142N 11103W,31.7079,-111.0645,America/Phoenix,2011-05-14
Amagansett,US,NY,USAMF,AMF,Amagansett,4058N 07209W,40.9737,-72.1437,America/New_York,2017-05-23
Amana,US,IA,USUBG,UBG,Amana,,41.8000,-91.8707,America/Chicago,2017-05-23
Amanda Park,US,WA,USAP4,AP4,Amanda Park,4727N 12353W,47.4595,-123.8979,America/Los_Angeles,2015-01-11
Amapala,HN,,HNAMP,AMP,Amapala,,13.2667,-87.6500,America/Tegucigalpa,2006-10-29
Amasa,US,MI,USAMM,AMM,Amasa,4613N 08827W,46.2321,-88.4508,America/Menominee,2017-05-23
Amasya,TR,05,TRAMY,AMY,Amasya,,40.7262,35.8867,Europe/Istanbul,2017-11-28
Ambarli,TR,34,TRAMR,AMR,Ambarli,4058N 02842E,40.9667,28.7000,Europe/Istanbul,2016-12-06
Ambia,US,IN,US2AA,2AA,Ambia,4029N 08731W,40.4900,-87.5170,America/Indiana/Indianapolis,2017-05-23
Ambler,US,PA,USAMR,AMR,Ambler,,40.1546,-75.2216,America/New_York,2017-05-23
Amboy,US,CA,USOPP,OPP,Amboy,3433N 11544W,34.5578,-115.7444,America/Los_Angeles,2010-02-14
Amboy,US,IL,USAMY,AMY,Amboy,,41.7142,-89.3287,America/Chicago,2017-05-23
Amboy,US,WA,USA72,A72,Amboy,4554N 12227W,45.9101,-122.4465,America/Los_Angeles,2011-05-14
Ambridge,US,PA,USUBF,UBF,Ambridge,,40.5892,-80.2251,America/New_York,2017-05-23
Ambrose,US,GA,USSBR,SBR,Ambrose,3135N 08300W,31.5938,-83.0143,America/New_York,2011-05-14
Ambrose,US,ND,USAMB,AMB,Ambrose,4857N 10329W,48.9539,-103.4827,America/Chicago,2017-05-23
Amelia,US,LA,USAEI,AEI,Amelia,2939N 09106W,29.6663,-91.1020,America/Chicago,2011-05-14
Amelia,US,OH,USOHM,OHM,Amelia,3901N 08413W,39.0284,-84.2177,America/New_York,2017-05-23
Amelia,US,TX,USXXS,XXS,Amelia,3004N 09411W,30.0699,-94.1910,America/Chicago,2006-01-15
Amelia City,US,FL,USALC,ALC,Amelia City,3035N 08127W,30.5902,-81.4573,America/New_York,2006-01-15
Amelia Island,US,FL,USAD6,AD6,Amelia Island,3036N 08127W,30.6077,-81.4601,America/New_York,2006-01-15
American Canyon,US,CA,USACY,ACY,American Canyon,3810N 12215W,38.9355,-120.9427,America/Los_Angeles,2006-01-15
American Falls,US,ID,USYAF,YAF,American Falls,4247N 11251W,42.7860,-112.8544,America/Boise,2017-03-09
American Fork,US,UT,USZAF,ZAF,American Fork,4023N 11148W,40.3424,-111.8016,America/Denver,2006-01-15
Americus,US,GA,USAMU,AMU,Americus,,32.0724,-84.2327,America/New_York,2017-03-09
Ames,US,OK,USA7K,A7K,Ames,3614N 09811W,36.2459,-98.1853,America/Chicago,2017-03-09
Ames,US,TX,USQEA,QEA,Ames,3003N 09444W,31.5210,-97.7795,America/Chicago,2006-01-17
Amesbury,US,MA,USAMX,AMX,Amesbury,4250N 07056W,42.8584,-70.9300,America/New_York,2017-05-23
Amherst,US,MA,USYAM,YAM,Amherst,4223N 07231W,42.3672,-72.5185,America/New_York,2017-05-23
Amherst,US,ME,US7AH,7AH,Amherst,4450N 06821W,44.8334,-68.3642,America/New_York,2017-05-23
Amherst,US,NH,USUBI,UBI,Amherst,,42.8615,-71.6253,America/New_York,2017-05-23
Amherst,US,NY,USAMH,AMH,Amherst,,42.9784,-78.7998,America/New_York,2017-05-23
Amherst,US,OH,USZAH,ZAH,Amherst,4124N 08213W,41.3978,-82.2224,America/New_York,2017-05-23
Amherst,US,SD,USZAM,ZAM,Amherst,4544N 09755W,45.7380,-97.9212,America/Chicago,2017-05-23
Amherst,US,TX,USXSF,XSF,Amherst,3343N 09528W,33.7279,-95.4794,America/Chicago,2006-01-15
Amherst,US,VA,USAHR,AHR,Amherst,,37.5851,-79.0514,America/New_York,2017-03-09
Amherst,US,WI,USXWI,XWI,Amherst,4427N 08917W,44.4508,-89.2848,America/Chicago,2017-05-23
Amissville,US,VA,USA78,A78,Amissville,3840N 07759W,38.6715,-77.9955,America/New_York,2006-01-15
Amite,US,LA,USUBH,UBH,Amite,,30.7266,-90.5090,America/Chicago,2011-03-02
Amity,US,AR,USIY3,IY3,Amity,3415N 09327W,34.2648,-93.4610,America/Chicago,2017-05-23
Amity,US,OR,USAMJ,AMJ,Amity,4507N 12312W,45.1157,-123.2073,America/Los_Angeles,2017-03-09
Amityville,US,NY,USAYZ,AYZ,Amityville,,40.6790,-73.4171,America/New_York,2017-05-23
Amlikon-Bissegg,CH,TG,CHBEG,BEG,Amlikon-Bissegg,4733N 00902E,47.5619,9.0353,Europe/Zurich,2017-07-26
Amlin,US,OH,USAM9,AM9,Amlin,4004N 08310W,40.0770,-83.1810,America/New_York,2017-05-23
Ammon,US,ID,USAM5,AM5,Ammon,4328N 11158W,43.4696,-111.9666,America/Boise,2017-03-09
Amory,US,MS,USARY,ARY,Amory,,33.9843,-88.4881,America/Chicago,2017-03-09
Amriswil,CH,TG,CHAWL,AWL,Amriswil,4732N 00918E,47.5470,9.2959,Europe/Zurich,2019-09-11
Amsterdam,US,MO,US774,774,Amsterdam,3820N 09435W,38.3497,-94.5891,America/Chicago,2017-05-23
Anaa,PF,,PFAAA,AAA,Anaa,1721S 14531W,-17.3873,-145.5819,Pacific/Tahiti,2016-06-28
Anaconda,US,MT,USA4N,A4N,Anaconda,4607N 11256W,46.1316,-112.9514,America/Denver,2010-02-19
Anadarko,US,OK,USNKO,NKO,Anadarko,3504N 09814W,35.0726,-98.2437,America/Chicago,2017-03-09
Anahola,US,HI,USA79,A79,Anahola,2208N 15918W,22.1423,-159.3139,Pacific/Honolulu,2011-05-14
Anahuac,US,TX,USAQH,AQH,Anahuac,2946N 09441W,29.7730,-94.6827,America/Chicago,2017-03-09
Analomink,US,PA,USA56,A56,Analomink,4103N 07513W,41.0512,-75.2205,America/New_York,2017-05-23
Anamoose,US,ND,USAQF,AQF,Anamoose,4752N 10014W,47.8825,-100.2412,America/Chicago,2017-05-23
Anamosa,US,IA,USAAB,AAB,Anamosa,4263N 09117W,42.1083,-91.2852,America/Chicago,2017-05-23
Anchor Point,US,AK,USACP,ACP,Anchor Point,,56.6381,-132.9279,America/Sitka,2015-10-20
Anchorville,US,MI,USAHF,AHF,Anchorville,4241N 08241W,42.6911,-82.6885,America/Detroit,2017-05-23
Ancram,US,NY,USACQ,ACQ,Ancram,4203N 07338W,42.0506,-73.6362,America/New_York,2017-05-23
Andale,US,KS,USA3D,A3D,Andale,3747N 09737W,37.7906,-97.6295,America/Chicago,2017-05-23
Andalusia,US,AL,USADL,ADL,Andalusia,,31.3081,-86.4824,America/Chicago,2017-03-17
Andalusia,US,IL,USUSQ,USQ,Andalusia,4126N 09043W,41.4392,-90.7176,America/Chicago,2017-05-23
Andelfingen,CH,ZH,CHLFI,LFI,Grossandelfingen,4735N 00841E,47.5945,8.6783,Europe/Zurich,2013-03-28
Anderson,US,AL,USANE,ANE,Anderson,,34.0712,-85.9214,America/Chicago,2010-02-14
Anderson,US,CA,USHJG,HJG,Anderson,4026N 12217W,40.4482,-122.2978,America/Los_Angeles,2017-03-09
Anderson,US,MO,USANO,ANO,Anderson,3639N 09426W,36.6506,-94.4436,America/Chicago,2017-05-23
Anderson,US,NY,USNDE,NDE,Anderson,4154N 07442W,41.9031,-74.7068,America/New_York,2017-05-23
Anderson,US,OH,USDQO,DQO,Anderson,4123N 08231W,39.3609,-83.0705,America/New_York,2017-05-23
Anderson,US,TX,US9AN,9AN,Anderson,3029N 09559W,30.4871,-95.9869,America/Chicago,2017-03-09
Anderson City,US,GA,USAEQ,AEQ,Anderson City,3122N 08351W,31.3716,-83.8546,America/New_York,2006-01-15
Andersonville,US,GA,USUBK,UBK,Andersonville,,34.1295,-84.4974,America/New_York,2010-09-05
Andersonville,US,TN,USAOZ,AOZ,Andersonville,3611N 08402W,36.1987,-84.0371,America/New_York,2011-05-14
Andes,US,NY,USAJS,AJS,Andes,4211N 07447W,42.1887,-74.7857,America/New_York,2017-05-23
Andover,US,CT,US6VR,6VR,Andover,4144N 07222W,41.7373,-72.3704,America/New_York,2017-05-23
Andover,US,KS,USAXZ,AXZ,Andover,3742N 09708W,37.7139,-97.1364,America/Chicago,2017-05-23
Andover,US,MA,USANR,ANR,Andover,,42.6584,-71.1370,America/New_York,2017-05-23
Andover,US,MN,USAD7,AD7,Andover,4514N 09317W,45.2333,-93.2913,America/Chicago,2017-05-23
Andover,US,NH,UST3G,T3G,Andover,4326N 07149W,43.4370,-71.8234,America/New_York,2017-05-23
Andover,US,NJ,USAN9,AN9,Andover,4059N 07444W,40.9859,-74.7421,America/New_York,2017-05-23
Andover,US,NY,USAN8,AN8,Andover,4209N 07747W,42.1565,-77.7956,America/New_York,2017-05-23
Andover,US,OH,USAR3,AR3,Andover,4136N 08034W,41.6067,-80.5723,America/New_York,2017-05-23
Andover,US,SD,USAJR,AJR,Andover,4524N 09754W,45.4102,-97.9026,America/Chicago,2017-05-23
Andoy,BE,WAL,BEANY,ANY,Andoy,5026N 00456E,50.4353,4.9267,Europe/Brussels,2018-07-04
Andrade,US,CA,USANU,ANU,Andrade,3243N 11443W,32.7259,-114.7258,America/Los_Angeles,2010-02-14
Andreas,US,PA,USDGQ,DGQ,Andreas,4045N 07547W,40.7518,-75.7924,America/New_York,2017-05-23
Andrews,US,IN,USANF,ANF,Andrews,4052N 08536W,40.8625,-85.6017,America/Indiana/Indianapolis,2017-05-23
Andrews,US,NC,USAGM,AGM,Andrews,3512N 08349W,35.2017,-83.8241,America/New_York,2017-05-23
Andrews,US,TX,USUBO,UBO,Andrews,,32.3187,-102.5457,America/Chicago,2017-03-09
Andwil,CH,SG,CHAND,AND,Andwil,4726N 00916E,47.4385,9.2744,Europe/Zurich,2017-10-27
Angelica,US,NY,USAJC,AJC,Angelica,4218N 07801W,42.3067,-78.0158,America/New_York,2017-05-23
Angels Camp,US,CA,US4NV,4NV,Angels Camp,3804N 12032W,38.0683,-120.5396,America/Los_Angeles,2019-11-01
Angier,US,NC,USANG,ANG,Angier,,35.5071,-78.7392,America/New_York,2017-05-23
Angola,US,LA,USZAI,ZAI,Angola,3057N 09134W,30.9505,-91.5693,America/Chicago,2010-02-15
Angola,US,NY,USANH,ANH,Angola,4238N 07901W,42.6384,-79.0278,America/New_York,2017-05-23
Anguilla,US,MS,USRFK,RFK,Anguilla,,32.9740,-90.8245,America/Chicago,2017-03-09
Angwin,US,CA,USAWG,AWG,Angwin,3834N 12226W,38.5757,-122.4500,America/Los_Angeles,2011-05-14
Animas,US,NM,USAM3,AM3,Animas,3156N 10848W,31.9490,-108.8073,America/Denver,2011-05-14
Anita,US,IA,USNAJ,NAJ,Anita,4126N 09445W,41.4453,-94.7647,America/Chicago,2017-05-23
Ankeny,US,IA,USAKE,AKE,Ankeny,,41.7297,-93.6058,America/Chicago,2017-05-23
Anmoore,US,WV,USANM,ANM,Anmoore,3915N 08017W,39.2568,-80.2923,America/New_York,2017-03-09
Anna,US,IL,USYRU,YRU,Anna,3727N 08914W,37.4603,-89.2470,America/Chicago,2017-03-09
Anna,US,OH,USNNA,NNA,Anna,4023N 08410W,40.3945,-84.1727,America/New_York,2017-05-23
Anna,US,TX,USBK6,BK6,Anna,3320N 09632W,33.3490,-96.5486,America/Chicago,2017-03-09
Anna Maria,US,FL,US8NN,8NN,Anna Maria,2731N 08244W,27.5312,-82.7334,America/New_York,2017-03-09
Annandale,US,MN,USXAT,XAT,Annandale,4515N 09408W,45.2611,-94.1242,America/Chicago,2017-05-23
Annandale,US,NJ,USA7N,A7N,Annandale,4038N 07452W,40.6409,-74.8813,America/New_York,2017-05-23
Annandale,US,VA,USAJA,AJA,Annandale,3849N 07711W,38.8304,-77.1964,America/New_York,2011-05-14
Annandale-on-Hudson,US,NY,USDHD,DHD,Annandale-on-Hudson,4200N 07354W,42.0129,-73.9082,America/New_York,2017-05-23
Annapolis,US,MO,USAM4,AM4,Annapolis,3721N 09041W,37.3603,-90.6976,America/Chicago,2017-05-23
Annapolis Junction,US,MD,USQAJ,QAJ,Annapolis Junction,3912N 07650W,39.1229,-76.7876,America/New_York,2008-05-20
Anniston,US,MO,USNNT,NNT,Anniston,3649N 08920W,36.8259,-89.3278,America/Chicago,2017-05-23
Annona,US,TX,USA5N,A5N,Annona,3334N 09454W,33.5807,-94.9155,America/Chicago,2017-03-09
Annville,US,KY,USVVY,VVY,Annville,3719N 08358W,37.3192,-83.9705,America/New_York,2011-05-14
Annville,US,PA,USAIL,AIL,Annville,,40.3295,-76.5152,America/New_York,2017-05-23
Anoka,US,MN,USANK,ANK,Anoka,,45.1977,-93.3872,America/Chicago,2017-05-23
Anson,US,ME,USO9N,O9N,Anson,4447N 06953W,44.7984,-69.8892,America/New_York,2017-05-23
Anson,US,TX,USA4S,A4S,Anson,3245N 09953W,32.7565,-99.8962,America/Chicago,2017-03-09
Ansonia,US,CT,USAQZ,AQZ,Ansonia,4121N 07305W,41.3462,-73.0790,America/New_York,2017-05-23
