name,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Aldama,MX,MXALD,ALD,Aldama,2255N 09804W,28.83669,-105.91423,America/Chihuahua,2018-11-03
Aldan,RU,RUADH,ADH,Aldan,,58.610209999999995,125.39613,Asia/Yakutsk,2019-12-11
Alderetes,AR,ARADS,ADS,Alderetes,2649S 06508W,-26.816670000000002,-65.13333,America/Argentina/Tucuman,2016-01-30
Aldershot,GB,GBALD,ALD,Aldershot,,51.24827,-0.76389,Europe/London,2011-03-03
Aldridge,GB,GBADG,ADG,Aldridge,5236N 00155W,52.60549,-1.91715,Europe/London,2011-03-03
Aleg,MR,MRLEG,LEG,Aleg,,17.05314,-13.913120000000001,Africa/Nouakchott,2016-01-07
Alegre,BR,BRALG,ALG,Alegre,2045S 04132W,-20.76361,-41.53306,America/Sao_Paulo,2012-08-03
Alegrete,BR,BRALQ,ALQ,Alegrete,,-29.78306,-55.791940000000004,America/Sao_Paulo,2013-05-19
Aleksandrov,RU,RUALV,ALV,Aleksandrov,5624N 03844E,56.39516,38.71216,Europe/Moscow,2019-09-05
Alekseyevka,RU,RUALX,ALX,Alekseyevka,5038N 03842E,55.63,37.8,Europe/Moscow,2013-04-02
Alenquer,BR,BRALT,ALT,Alenquer,,-1.94167,-54.738330000000005,America/Santarem,2012-08-03
Alençon,FR,FRALE,ALE,Alencon,4826N 00005E,48.43476,0.09311,Europe/Paris,2018-02-06
Alessandria,IT,ITALE,ALE,Alessandria,4454N 00836E,44.909240000000004,8.61007,Europe/Rome,2018-03-16
Alexandria,RO,ROALX,ALX,Alexandria,4359N 02520E,43.98333,25.33333,Europe/Bucharest,2016-02-07
Alexandria,US,USAXA,AXA,Alexandria,,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USAXD,AXD,Alexandria,,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USAXN,AXN,Alexandria,,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USAXP,AXP,Alexandria,3857N 08423W,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USAXY,AXY,Alexandria,4021N 09127W,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USAZ4,AZ4,Alexandria,3843N 08302W,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Alexandria,US,USXAA,XAA,Alexandria,3604N 08602W,31.311290000000003,-92.44514000000001,America/Chicago,2017-03-09
Aleysk,RU,RUALE,ALE,Aleysk,5229N 08246E,52.4926,82.7822,Asia/Barnaul,2019-09-05
Alfafar,ES,ESALF,ALF,Alfafar,,39.41667,-0.38333,Europe/Madrid,2012-03-04
Alfena,PT,PTAFA,AFA,Alfena,4114N 00832W,41.236709999999995,-8.52454,Europe/Lisbon,2018-01-15
Alfenas,BR,BRALF,ALF,Alfenas,2124S 04556W,-21.429170000000003,-45.94722,America/Sao_Paulo,2012-08-03
Alfortville,FR,FRALF,ALF,Alfortville,4847N 00225E,48.80575,2.4204,Europe/Paris,2016-02-18
Alfragide,PT,PTALF,ALF,Alfragide,3844N 00916W,38.73203,-9.2192,Europe/Lisbon,2018-02-20
Alfreton,GB,GBALF,ALF,Alfreton,,53.09766,-1.38376,Europe/London,2018-07-03
Alfter,DE,DEAFT,AFT,Alfter,,50.73333,7.0166699999999995,Europe/Berlin,2011-04-25
Algeciras,ES,ESALG,ALG,Algeciras,,36.13326,-5.4505099999999995,Europe/Madrid,2016-02-12
Algemesí,ES,ESAIJ,AIJ,Algemesi,3911N 00026W,39.19042,-0.43572,Europe/Madrid,2015-06-01
Algete,ES,ESAQG,AQG,Algete,,40.59711,-3.4974300000000005,Europe/Madrid,2012-03-04
Alghero,IT,ITAHO,AHO,Alghero,4033N 00819E,40.55969,8.31953,Europe/Rome,2015-08-10
Algorta,ES,ESALT,ALT,Algorta,4321N 00301W,43.349270000000004,-3.0094,Europe/Madrid,2007-11-15
Algueirão,PT,PTARO,ARO,Algueirao,3848N 00920W,38.79764,-9.3437,Europe/Lisbon,2018-02-07
Algés,PT,PTAGS,AGS,Alges,3842N 00914W,38.70245,-9.22936,Europe/Lisbon,2019-01-14
Alhama de Murcia,ES,ESAMR,AMR,Alhama de Murcia,3751N 00125W,37.85103,-1.42507,Europe/Madrid,2012-03-04
Alhaurín de la Torre,ES,ESAHI,AHI,Alhaurin de la Torre,3640N 00433W,36.66401,-4.56139,Europe/Madrid,2014-12-23
Alhaurín el Grande,ES,ESAJG,AJG,Alhaurin el Grande,3638N 00441W,36.643,-4.68728,Europe/Madrid,2012-03-04
Alicante,ES,ESALC,ALC,Alicante,,38.34517,-0.48149,Europe/Madrid,2019-09-05
Alice Springs,AU,AUASP,ASP,Alice Springs,,-23.69748,133.88362,Australia/Darwin,2019-07-20
Alingsås,SE,SEALI,ALI,Alingsas,5755N 01232E,57.930330000000005,12.53345,Europe/Stockholm,2017-03-18
Aliwal North,ZA,ZAAWN,AWN,Aliwal North,3042S 02642E,-30.693659999999998,26.711409999999997,Africa/Johannesburg,2012-07-12
Aljaraque,ES,ESZAI,ZAI,Aljaraque,3716N 00701W,37.269890000000004,-7.02313,Europe/Madrid,2012-03-04
Alkmaar,NL,NLALK,ALK,Alkmaar,5238N 00445E,52.63166999999999,4.74861,Europe/Amsterdam,2017-10-17
Allauch,FR,FRAB5,AB5,Allauch,4320N 00529E,43.33573,5.48201,Europe/Paris,2016-02-18
Allen,AR,ARALL,ALL,Allen,3859S 06749W,-38.97736,-67.82714,America/Argentina/Salta,2015-12-09
Allen,US,USA3N,A3N,Allen,3452N 09624W,33.10317,-96.67055,America/Chicago,2017-03-09
Allen,US,USAN2,AN2,Allen,4157N 08446W,33.10317,-96.67055,America/Chicago,2017-03-09
Allen,US,USAQ9,AQ9,Allen,3736N 08243W,33.10317,-96.67055,America/Chicago,2017-03-09
Allendale,US,USEDL,EDL,Allendale,3300N 08118W,42.97225,-85.95365,America/Detroit,2017-05-23
Allendale,US,USUAZ,UAZ,Allendale,,42.97225,-85.95365,America/Detroit,2017-05-23
Allende,MX,MXALL,ALL,Allende,2517N 10001W,18.15514,-94.39289000000001,America/Mexico_City,2018-11-03
Allentown,US,USAEW,AEW,Allentown,,40.60843,-75.49018000000001,America/New_York,2017-05-23
Alliance,US,USAIA,AIA,Alliance,,40.91534,-81.10593,America/New_York,2017-05-23
Alliance,US,USAL3,AL3,Alliance,3131N 09339W,40.91534,-81.10593,America/New_York,2017-05-23
Alliston,CA,CAAMA,AMA,Alliston,,44.15011,-79.86635,America/Toronto,2019-08-08
Alloa,GB,GBALL,ALL,Alloa,5607N 00347W,56.11586,-3.78997,Europe/London,2017-06-12
Alma,CA,CAALM,ALM,Alma,4343N 08030W,48.550090000000004,-71.6491,America/Toronto,2016-06-22
Alma,CA,CAYTF,YTF,Alma,,48.550090000000004,-71.6491,America/Toronto,2016-06-22
Almada,PT,PTALM,ALM,Almada,3841N 00909W,38.67902,-9.1569,Europe/Lisbon,2014-04-06
Almansa,ES,ESAMN,AMN,Almansa,,38.869170000000004,-1.09713,Europe/Madrid,2012-03-04
Almaty,KZ,KZALA,ALA,Almaty,4315N 07657E,43.25667,76.92860999999999,Asia/Almaty,2019-09-19
Almeirim,BR,BRAMM,AMM,Almeirim,0131S 05234W,-1.5233299999999999,-52.581669999999995,America/Santarem,2019-12-05
Almelo,NL,NLALM,ALM,Almelo,5221N 00640E,52.35667,6.6625,Europe/Amsterdam,2017-10-17
Almenara,BR,BRAMJ,AMJ,Almenara,,-16.18361,-40.69444,America/Sao_Paulo,2012-08-03
Almendralejo,ES,ESAJH,AJH,Almendralejo,,38.68316,-6.40747,Europe/Madrid,2012-03-04
Almería,ES,ESLEI,LEI,Almeria,3650N 00227W,36.83814,-2.45974,Europe/Madrid,2019-09-16
Almonte,ES,ESAEO,AEO,Almonte,3715N 00630W,37.2647,-6.5166699999999995,Europe/Madrid,2012-03-04
Almuñécar,ES,ESAEQ,AEQ,Almunecar,3643N 00341W,36.73393,-3.69072,Europe/Madrid,2012-03-04
Almuñécar,ES,ESAZ3,AZ3,Almunecar,3643N 00341W,36.73393,-3.69072,Europe/Madrid,2012-03-04
Alofi,NU,NUALO,ALO,Alofi,1903S 16955W,-19.05451,-169.91768000000002,Pacific/Niue,2016-06-28
Alor Setar,MY,MYAOR,AOR,Alor Setar,,6.12104,100.36014,Asia/Kuala_Lumpur,2012-01-17
Alphen aan den Rijn,NL,NLAPN,APN,Alphen aan den Rijn,5208N 00440E,52.12917,4.65546,Europe/Amsterdam,2017-10-17
Alpignano,IT,ITNAN,NAN,Alpignano,4506N 00731E,45.09346,7.5239199999999995,Europe/Rome,2015-07-20
Alsdorf,DE,DEALS,ALS,Alsdorf,5053N 00610E,50.87673,6.16399,Europe/Berlin,2015-09-04
Alsfeld,DE,DEALD,ALD,Alsfeld,,50.75185,9.27082,Europe/Berlin,2019-09-05
Altai,MN,MNLTI,LTI,Altai,,46.37222,96.25833,Asia/Hovd,2013-08-04
Altamira,BR,BRATM,ATM,Altamira,,-3.20333,-52.20639,America/Santarem,2012-08-03
Altamira,MX,MXATM,ATM,Altamira,2224N 09755W,22.39215,-97.93867,America/Monterrey,2018-11-03
Altamont,US,USA7L,A7L,Altamont,3711N 09517W,42.20681,-121.73722,America/Los_Angeles,2011-05-14
Altamont,US,USAM7,AM7,Altamont,3525N 08543W,42.20681,-121.73722,America/Los_Angeles,2011-05-14
Altamont,US,USAZN,AZN,Altamont,,42.20681,-121.73722,America/Los_Angeles,2011-05-14
Altamont,US,USTMO,TMO,Altamont,4021N 11017W,42.20681,-121.73722,America/Los_Angeles,2011-05-14
Altamont,US,USZTM,ZTM,Altamont,4242N 07402W,42.20681,-121.73722,America/Los_Angeles,2011-05-14
Altamura,IT,ITATM,ATM,Altamura,,40.826640000000005,16.54952,Europe/Rome,2018-03-16
Altay,CN,CNAAT,AAT,Altay,4752N 08807E,47.84864,88.13361,Asia/Urumqi,2015-01-03
Altdorf,DE,DEABU,ABU,Altdorf,4836N 00916E,49.3856,11.3573,Europe/Berlin,2018-10-06
Altdorf,DE,DEADF,ADF,Altdorf,4838N 01206E,49.3856,11.3573,Europe/Berlin,2018-10-06
Altdorf,DE,DEAKB,AKB,Altdorf,4837N 00859E,49.3856,11.3573,Europe/Berlin,2018-10-06
Altdorf,DE,DEATF,ATF,Altdorf,4922N 01120E,49.3856,11.3573,Europe/Berlin,2018-10-06
Altdorf,DE,DEATP,ATP,Altdorf,4917N 00813E,49.3856,11.3573,Europe/Berlin,2018-10-06
Altea,ES,ESAQA,AQA,Altea,3835N 00003W,38.59885,-0.05139,Europe/Madrid,2012-03-04
Altena,DE,DEALT,ALT,Altena,,51.29472,7.673369999999999,Europe/Berlin,2019-09-05
Altenburg,DE,DEALC,ALC,Altenburg,5100N 01226E,50.987629999999996,12.43684,Europe/Berlin,2015-09-05
Alton,GB,GBALN,ALN,Alton,,51.14931,-0.97469,Europe/London,2019-09-19
Alton,GB,GBALQ,ALQ,Alton,5258N 00153W,51.14931,-0.97469,Europe/London,2019-09-19
Alton,US,USA4L,A4L,Alton,3641N 09123W,38.8906,-90.18428,America/Chicago,2019-09-19
Alton,US,USKLQ,KLQ,Alton,4312N 07659W,38.8906,-90.18428,America/Chicago,2019-09-19
Alton,US,USONB,ONB,Alton,3634N 07900W,38.8906,-90.18428,America/Chicago,2019-09-19
Altoona,US,USAZP,AZP,Altoona,,41.64416,-93.46466,America/Chicago,2017-05-23
Altoona,US,USAZQ,AZQ,Altoona,,41.64416,-93.46466,America/Chicago,2017-05-23
Altos,BR,BRALS,ALS,Altos,0502S 04227W,-5.03806,-42.46,America/Fortaleza,2012-08-03
Altrincham,GB,GBACM,ACM,Altrincham,5323N 00221W,53.387519999999995,-2.34848,Europe/London,2017-07-23
Altus,US,USAZX,AZX,Altus,,34.63813,-99.33398000000001,America/Chicago,2017-03-09
Alvarado,MX,MXAVD,AVD,Alvarado,,18.77143,-95.76181,America/Mexico_City,2018-11-03
Alwar,IN,INALW,ALW,Alwar,2734N 07636E,27.562459999999998,76.625,Asia/Kolkata,2014-10-14
Alytus,LT,LTAYS,AYS,Alytus,5424N 02403E,54.39635,24.041420000000002,Europe/Vilnius,2020-05-10
Alzey,DE,DEAZY,AZY,Alzey,,49.74657,8.11513,Europe/Berlin,2015-09-05
Alzira,ES,ESAZJ,AZJ,Alzira,,39.15,-0.43333,Europe/Madrid,2012-03-04
Alès,FR,FRALS,ALS,Ales,4408N 00405E,44.12489,4.08082,Europe/Paris,2016-07-27
Am Timan,TD,TDAMC,AMC,Am Timan,,11.0297,20.2827,Africa/Ndjamena,2012-01-18
Amadeo,PH,PHAMA,AMA,Amadeo,1410N 12055E,14.17056,120.92361000000001,Asia/Manila,2017-12-13
Amadora,PT,PTAMA,AMA,Amadora,3845N 00914W,38.753820000000005,-9.230830000000001,Europe/Lisbon,2018-04-30
Amagasaki,JP,JPAMA,AMA,Amagasaki,,34.71667,135.41666999999998,Asia/Tokyo,2017-07-22
Amahai,ID,IDAHI,AHI,Amahai,,-3.33984,128.91975,Asia/Jayapura,2013-05-19
Amaraji,BR,BRARJ,ARJ,Amaraji,0823S 03526W,-8.38306,-35.4525,America/Recife,2012-08-03
Amatitlán,GT,GTAMA,AMA,Amatitlan,1429N 09037W,14.4774,-90.63489,America/Guatemala,2017-01-15
Ambad,IN,INAMB,AMB,Ambad,1937N 07548E,19.61301,75.78905999999999,Asia/Kolkata,2018-07-04
Ambanja,MG,MGIVA,IVA,Ambanja,,-13.669,48.453,Indian/Antananarivo,2018-09-10
Ambato,EC,ECATF,ATF,Ambato,,-1.24908,-78.61675,America/Guayaquil,2017-02-07
Ambatondrazaka,MG,MGWAM,WAM,Ambatondrazaka,,-17.83333,48.41667,Indian/Antananarivo,2018-09-07
Amberg,DE,DEAMB,AMB,Amberg,4926N 01152E,49.44287,11.86267,Europe/Berlin,2019-09-05
Ambilobe,MG,MGAMB,AMB,Ambilobe,,-13.2,49.05,Indian/Antananarivo,2018-09-07
Ameca,MX,MXAME,AME,Ameca,2033N 10402W,20.54629,-104.04508,America/Mexico_City,2018-11-03
Americana,BR,BRAME,AME,Americana,2244S 04720W,-22.73917,-47.33139,America/Sao_Paulo,2012-08-03
Amersfoort,NL,NLAME,AME,Amersfoort,5209N 00523E,52.155,5.3875,Europe/Amsterdam,2019-01-14
Amersham,GB,GBAME,AME,Amersham,,51.66667,-0.6166699999999999,Europe/London,2018-07-03
Ames,US,USA7K,A7K,Ames,3614N 09811W,42.03471,-93.61994,America/Chicago,2017-05-23
Ames,US,USQEA,QEA,Ames,3003N 09444W,42.03471,-93.61994,America/Chicago,2017-05-23
Amherst,US,US7AH,7AH,Amherst,4450N 06821W,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USAHR,AHR,Amherst,,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USUBI,UBI,Amherst,,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USXSF,XSF,Amherst,3343N 09528W,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USXWI,XWI,Amherst,4427N 08917W,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USZAH,ZAH,Amherst,4124N 08213W,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,US,USZAM,ZAM,Amherst,4544N 09755W,42.36723,-72.51852,America/New_York,2017-05-23
Amiens,FR,FRAMI,AMI,Amiens,,49.9,2.3,Europe/Paris,2019-09-05
Amman,JO,JOAMM,AMM,Amman,,31.95522,35.945029999999996,Asia/Amman,2019-09-05
Ammanford,GB,GBAMM,AMM,Ammanford,5148N 00400W,51.792790000000004,-3.9883300000000004,Europe/London,2017-06-12
Amnat Charoen,TH,THCAN,CAN,Amnat Charoen,,15.85851,104.62883000000001,Asia/Bangkok,2012-01-16
Amora,PT,PTAMO,AMO,Amora,3837N 00907W,38.62961,-9.11557,Europe/Lisbon,2012-02-01
Amorebieta,ES,ESAMO,AMO,Amorebieta,4313N 00243W,43.21667,-2.73333,Europe/Madrid,2012-12-01
Amos,CA,CAYEY,YEY,Amos,,48.56688,-78.11624,America/Toronto,2019-03-18
Amozoc de Mota,MX,MXAMC,AMC,Amozoc de Mota,1902N 09803W,19.046110000000002,-98.045,America/Mexico_City,2013-07-31
Ampang,MY,MYAPG,APG,Ampang,0309N 10146E,3.15,101.76666999999999,Asia/Kuala_Lumpur,2019-07-09
Ampanihy,MG,MGAMP,AMP,Ampanihy,,-24.6937,44.74581,Indian/Antananarivo,2018-09-28
Amparo,BR,BRAMP,AMP,Amparo,2242S 04646W,-22.70111,-46.76444,America/Sao_Paulo,2012-03-10
Amposta,ES,ESAZP,AZP,Amposta,,40.70995,0.5785600000000001,Europe/Madrid,2015-06-16
Ampthill,GB,GBAMP,AMP,Ampthill,5202N 00030W,52.02694,-0.49567,Europe/London,2017-06-12
Amritsar,IN,INATQ,ATQ,Amritsar,,31.62234,74.87534000000001,Asia/Kolkata,2015-11-08
Amstelveen,NL,NLAMV,AMV,Amstelveen,,52.30083,4.8638900000000005,Europe/Amsterdam,2017-10-17
Amsterdam,NL,NLAMS,AMS,Amsterdam,5224N 00449E,52.37403,4.88969,Europe/Amsterdam,2020-06-01
Amsterdam,US,US774,774,Amsterdam,3820N 09435W,42.93869,-74.18819,America/New_York,2017-05-23
Amstetten,AT,ATATT,ATT,Amstetten,4807N 01452E,48.1229,14.872060000000001,Europe/Vienna,2018-07-28
Amursk,RU,RUAMU,AMU,Amursk,5013N 13654E,50.23685,136.88136,Asia/Vladivostok,2019-09-05
Amés,ES,ESAMQ,AMQ,Ames,4254N 00838W,42.90426,-8.655510000000001,Europe/Madrid,2018-06-08
Anaco,VE,VEAAO,AAO,Anaco,,9.42958,-64.46428,America/Caracas,2020-02-02
Anamur,TR,TRANA,ANA,Anamur,3604N 03251E,36.07508,32.836909999999996,Europe/Istanbul,2012-01-18
Anan,JP,JPANA,ANA,Anan,,33.91667,134.65,Asia/Tokyo,2017-07-22
Anand,IN,INQNB,QNB,Anand,2234N 07556E,22.55251,72.9552,Asia/Kolkata,2017-05-06
Ananindeua,BR,BRANA,ANA,Ananindeua,,-1.36556,-48.37222,America/Belem,2012-08-03
Anantapur,IN,INAPH,APH,Anantapur,1441N 07736E,14.67784,77.60813,Asia/Kolkata,2015-10-04
Anapa,RU,RUAAQ,AAQ,Anapa,,44.89497,37.31623,Europe/Moscow,2019-10-28
Ancaster,CA,CAANC,ANC,Ancaster,,43.218059999999994,-79.98716,America/Toronto,2012-05-07
Ancona,IT,ITAOI,AOI,Ancona,4338N 01330E,43.5942,13.50337,Europe/Rome,2018-03-12
Ancud,CL,CLZUD,ZUD,Ancud,4151S 07350W,-41.8707,-73.81622,America/Santiago,2013-01-11
Andahuaylas,PE,PEANS,ANS,Andahuaylas,,-13.655560000000001,-73.38722,America/Lima,2018-01-16
Andapa,MG,MGZWA,ZWA,Andapa,,-14.65,49.65,Indian/Antananarivo,2018-09-10
Andenne,BE,BEAND,AND,Andenne,5029N 00506E,50.48941,5.09513,Europe/Brussels,2012-01-18
Andernach,DE,DEAND,AND,Andernach,5026N 00724E,50.431090000000005,7.40425,Europe/Berlin,2015-09-05
Anderson,US,US9AN,9AN,Anderson,3029N 09559W,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,US,USANE,ANE,Anderson,,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,US,USANO,ANO,Anderson,3639N 09426W,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,US,USDQO,DQO,Anderson,4123N 08231W,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,US,USHJG,HJG,Anderson,4026N 12217W,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,US,USNDE,NDE,Anderson,4154N 07442W,34.503440000000005,-82.65013,America/New_York,2017-03-09
Andes,CO,COADN,ADN,Andes,0539N 07552W,5.6561,-75.87876999999999,America/Bogota,2016-01-30
Andong,KR,KRADG,ADG,Andong,3633N 12843E,36.566359999999996,128.72275,Asia/Seoul,2017-10-04
Andorra la Vella,AD,ADALV,ALV,Andorra la Vella,4230N 00131E,42.50779,1.52109,Europe/Andorra,2020-03-03
Andover,GB,GBAVR,AVR,Andover,,51.21135,-1.49393,Europe/London,2018-07-03
Andover,US,US6VR,6VR,Andover,4144N 07222W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USAJR,AJR,Andover,4524N 09754W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USAN8,AN8,Andover,4209N 07747W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USAN9,AN9,Andover,4059N 07444W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USANR,ANR,Andover,,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USAR3,AR3,Andover,4136N 08034W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,USAXZ,AXZ,Andover,3742N 09708W,45.2333,-93.29134,America/Chicago,2017-05-23
Andover,US,UST3G,T3G,Andover,4326N 07149W,45.2333,-93.29134,America/Chicago,2017-05-23
Andradas,BR,BRARD,ARD,Andradas,2204S 04634W,-22.06806,-46.56917,America/Sao_Paulo,2012-08-03
Andradina,BR,BRAAN,AAN,Andradina,2254S 05122W,-20.89611,-51.37944,America/Sao_Paulo,2012-08-03
Andria,IT,ITADR,ADR,Andria,,41.23117,16.29797,Europe/Rome,2018-03-12
Andrychów,PL,PLADC,ADC,Andrychow,4951N 01920E,49.85497,19.33834,Europe/Warsaw,2019-10-15
Andújar,ES,ESAJR,AJR,Andujar,3803N 00404W,38.03922,-4.05077,Europe/Madrid,2012-03-04
Angarsk,RU,RUAGK,AGK,Angarsk,5232N 10353E,52.536669999999994,103.88639,Asia/Irkutsk,2019-09-05
Angat,PH,PHAGT,AGT,Angat,1455N 12101E,14.9285,121.03,Asia/Manila,2019-09-27
Angermünde,DE,DEAMU,AMU,Angermunde,5302N 01400E,53.014990000000004,13.999239999999999,Europe/Berlin,2019-09-05
Angers,FR,FRANE,ANE,Angers,4728N 00033W,47.47381,-0.54774,Europe/Paris,2019-09-05
Anglet,FR,FRALT,ALT,Anglet,4329N 00131W,43.48921,-1.51921,Europe/Paris,2020-02-07
Angol,CL,CLANG,ANG,Angol,3748S 07243W,-37.795190000000005,-72.71636,America/Santiago,2018-02-06
Angono,PH,PHANG,ANG,Angono,1431N 12108E,14.5266,121.1536,Asia/Manila,2017-12-13
Angoulême,FR,FRANG,ANG,Angouleme,4539N 00010E,45.64997,0.15345,Europe/Paris,2019-10-09
Angra dos Reis,BR,BRADR,ADR,Angra dos Reis,2300S 04418W,-23.00667,-44.318059999999996,America/Sao_Paulo,2012-03-10
Angri,IT,ITZCN,ZCN,Angri,4044N 01434E,40.73815,14.5707,Europe/Rome,2015-08-09
Angul,IN,INANO,ANO,Angul,2051N 08506E,20.840889999999998,85.10191999999999,Asia/Kolkata,2014-10-14
Anicuns,BR,BRANC,ANC,Anicuns,1627S 04957W,-16.46111,-49.96167,America/Sao_Paulo,2012-08-03
Anjala,FI,FIANK,ANK,Anjala,6041N 02650E,60.683330000000005,26.83333,Europe/Helsinki,2019-08-13
Ankara,TR,TRANK,ANK,Ankara,,39.91987,32.85427,Europe/Istanbul,2019-09-05
Ankazoabo,MG,MGWAK,WAK,Ankazoabo,,-22.28333,44.51667,Indian/Antananarivo,2018-09-10
Ankleshwar,IN,INAKV,AKV,Ankleshwar,2136N 07300E,21.632360000000002,72.99001,Asia/Kolkata,2014-10-13
Annaberg-Buchholz,DE,DEANB,ANB,Annaberg-Buchholz,5034N 01300E,50.57953,13.006269999999999,Europe/Berlin,2015-09-05
Annandale,US,USA7N,A7N,Annandale,4038N 07452W,38.83039,-77.19637,America/New_York,2011-05-14
Annandale,US,USXAT,XAT,Annandale,4515N 09408W,38.83039,-77.19637,America/New_York,2011-05-14
Annapolis,US,USAM4,AM4,Annapolis,3721N 09041W,38.978590000000004,-76.49184,America/New_York,2019-09-23
Annecy,FR,FRNCY,NCY,Annecy,4554N 00608E,45.90878,6.12565,Europe/Paris,2019-09-05
Annecy-le-Vieux,FR,FRAVB,AVB,Annecy-le-Vieux,4555N 00609E,45.919709999999995,6.14393,Europe/Paris,2017-05-29
Annemasse,FR,FRANM,ANM,Annemasse,4612N 00614E,46.194390000000006,6.23775,Europe/Paris,2016-02-18
Anniston,US,USNNT,NNT,Anniston,3649N 08920W,33.65983,-85.83163,America/Chicago,2017-03-09
Annonay,FR,FRAOY,AOY,Annonay,4514N 00440E,45.23992,4.6707,Europe/Paris,2019-04-10
Anqiu,CN,CNANQ,ANQ,Anqiu,3625N 11911E,36.43417,119.1925,Asia/Shanghai,2012-01-18
Ans,BE,BEANS,ANS,Ans,5039N 00532E,50.6623,5.52029,Europe/Brussels,2011-03-14
Ansbach,DE,DEANS,ANS,Ansbach,4918N 01035E,49.304809999999996,10.5931,Europe/Berlin,2019-09-05
Anseong,KR,KRASG,ASG,Anseong,3700N 12716E,37.01083,127.27028,Asia/Seoul,2015-01-18
Anshan,CN,CNASN,ASN,Anshan,4107N 12300E,41.12361,122.99,Asia/Shanghai,2018-12-06
Anshun,CN,CNANS,ANS,Anshun,2615N 10556E,26.25,105.93333,Asia/Shanghai,2013-03-25
Ansonia,US,USANS,ANS,Ansonia,,41.34621,-73.079,America/New_York,2017-05-23
Antalaha,MG,MGANM,ANM,Antalaha,,-14.900329999999999,50.27876,Indian/Antananarivo,2018-09-10
Antananarivo,MG,MGTNR,TNR,Antananarivo,,-18.91368,47.53613,Indian/Antananarivo,2020-05-28
Antequera,ES,ESAQR,AQR,Antequera,,37.01938,-4.56123,Europe/Madrid,2012-03-04
Antibes,FR,FRANT,ANT,Antibes,4335N 00707E,43.58579,7.10831,Europe/Paris,2019-08-07
Antigua Guatemala,GT,GTAGA,AGA,Antigua Guatemala,1433N 09044W,14.561110000000001,-90.73444,America/Guatemala,2012-01-16
Antiguo Cuscatlán,SV,SVCUS,CUS,Antiguo Cuscatlan,1340N 08914W,13.66492,-89.25319,America/El_Salvador,2014-07-20
Antioch,US,USTIH,TIH,Antioch,4228N 08805W,38.00492,-121.80578999999999,America/Los_Angeles,2017-03-09
Antioch,US,USTIO,TIO,Antioch,3547N 08858W,38.00492,-121.80578999999999,America/Los_Angeles,2017-03-09
Antipolo,PH,PHANT,ANT,Antipolo,,14.625779999999999,121.12251,Asia/Manila,2019-06-18
Antipolo,PH,PHOTP,OTP,Antipolo,1337N 12228E,14.625779999999999,121.12251,Asia/Manila,2019-06-18
Antofagasta,CL,CLANF,ANF,Antofagasta,2338S 07023W,-23.65236,-70.3954,America/Santiago,2013-01-11
Antonina,BR,BRANT,ANT,Antonina,,-25.42861,-48.711940000000006,America/Sao_Paulo,2012-08-03
Antrim,GB,GBANT,ANT,Antrim,,54.7,-6.2,Europe/London,2016-12-04
Antsirabe,MG,MGATJ,ATJ,Antsirabe,,-19.86586,47.03333,Indian/Antananarivo,2018-09-07
Antsiranana,MG,MGDIE,DIE,Antsiranana,,-12.31732,49.29188,Indian/Antananarivo,2018-09-07
Antsohihy,MG,MGWAI,WAI,Antsohihy,,-14.879589999999999,47.98751,Indian/Antananarivo,2018-09-07
Antwerpen,BE,BEANR,ANR,Antwerpen,5113N 00425E,51.22047,4.40026,Europe/Brussels,2019-12-17
António Enes,MZ,MZAEN,AEN,Antonio Enes,1613S 03954E,-16.2325,39.908609999999996,Africa/Maputo,2020-06-11
Anuradhapura,LK,LKADP,ADP,Anuradhapura,,8.31223,80.41306,Asia/Colombo,2019-09-05
Anyang,CN,CNAYS,AYS,Anyang,,36.096,114.38278000000001,Asia/Shanghai,2018-12-06
