name,subdivision,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Carthage,NY,US,USQCH,QCH,Carthage,4359N 07537W,43.978120000000004,-75.60936,America/New_York,2017-05-23
Carthage,TN,US,USCGX,CGX,Carthage,3615N 08557W,36.25228,-85.95165,America/Chicago,2017-03-09
Carthage,TX,US,USCJP,CJP,Carthage,,32.157379999999996,-94.33742,America/Chicago,2017-03-09
Cartigny,GE,CH,CHCAR,CAR,Cartigny,4611N 00601E,46.17412,6.019819999999999,Europe/Zurich,2013-02-26
Caruthers,CA,US,USUHQ,UHQ,Caruthers,3632N 11949W,36.54273,-119.8332,America/Los_Angeles,2011-05-14
Caruthersville,MO,US,USAHV,AHV,Caruthersville,3611N 08939W,36.19312,-89.65564,America/Chicago,2017-05-23
Carver,MA,US,USYCE,YCE,Carver,4153N 07046W,41.88344,-70.76254,America/New_York,2017-05-23
Carver,OR,US,USCXB,CXB,Carver,,45.39457,-122.49731000000001,America/Los_Angeles,2010-09-05
Carville,LA,US,USLXL,LXL,Carville,3113N 09105W,30.21742,-91.09621,America/Chicago,2006-01-15
Cary,IL,US,USAYI,AYI,Cary,,42.21197,-88.23814,America/Chicago,2017-05-23
Cary,NC,US,USCFC,CFC,Cary,,35.791540000000005,-78.78112,America/New_York,2019-02-27
Caryville,TN,US,USXEN,XEN,Caryville,,36.298970000000004,-84.22326,America/New_York,2017-03-09
Casa Blanca,NM,US,USJCJ,JCJ,Casa Blanca,3503N 10728W,35.0456,-107.47143999999999,America/Denver,2006-01-15
Casa Grande,AZ,US,USCGZ,CGZ,Casa Grande,,32.8795,-111.75735,America/Phoenix,2017-03-09
Casar,NC,US,USFCS,FCS,Casar,3530N 08137W,35.51235,-81.61731999999999,America/New_York,2017-03-09
Cascade,CO,US,USKQE,KQE,Cascade,3853N 10458W,37.60333,-107.76256000000001,America/Denver,2006-01-15
Cascade,IA,US,USJDE,JDE,Cascade,4218N 09101W,42.29862,-91.01486,America/Chicago,2017-05-23
Cascade,ID,US,USKSC,KSC,Cascade,4430N 11602W,44.51628,-116.0418,America/Boise,2017-07-12
Cascade,MD,US,USC4U,C4U,Cascade,3943N 07729W,39.71093,-77.48943,America/New_York,2006-01-15
Cascade,MT,US,USCDA,CDA,Cascade,4716N 11141W,47.270509999999994,-111.69859,America/Denver,2010-02-19
Cascade Locks,OR,US,USCZK,CZK,Cascade Locks,,45.66984,-121.89063999999999,America/Los_Angeles,2017-03-09
Casco,ME,US,USCS3,CS3,Casco,4400N 07031W,44.00674,-70.52284,America/New_York,2017-05-23
Casco,MI,US,USCC4,CC4,Casco,4245N 08239W,42.75253,-82.67158,America/Detroit,2017-05-23
Casco,WI,US,USZQO,ZQO,Casco,4433N 08737W,44.55777,-87.61815,America/Chicago,2017-05-23
Caseville,MI,US,USC83,C83,Caseville,4356N 08316W,43.94113,-83.27135,America/Detroit,2017-05-23
Casey,IL,US,USAJY,AJY,Casey,3917N 08759W,39.2992,-87.99253,America/Chicago,2017-05-23
Casey Station,,AQ,AQCAS,CAS,Casey Station,6617S 11031E,-66.28225,110.52779,Antarctica/Casey,2012-07-27
Caseyville,IL,US,USCV9,CV9,Caseyville,3837N 09002W,38.636720000000004,-90.02566,America/Chicago,2017-05-23
Cash,AR,US,USCS2,CS2,Cash,3547N 09056W,35.79424,-90.93651,America/Chicago,2017-05-23
Cashiers,NC,US,USCJS,CJS,Cashiers,,35.10565,-83.09653,America/New_York,2017-05-23
Cashion,AZ,US,USC4S,C4S,Cashion,3326N 11217W,33.435320000000004,-112.29793000000001,America/Phoenix,2006-01-15
Cashmere,WA,US,USXEI,XEI,Cashmere,,47.52235,-120.4698,America/Los_Angeles,2017-03-09
Cashton,WI,US,USCN9,CN9,Cashton,4345N 09047W,43.74191,-90.7793,America/Chicago,2017-05-23
Caslano,TI,CH,CHCSO,CSO,Caslano,4548N 00853E,45.97364,8.87739,Europe/Zurich,2018-04-22
Casnovia,MI,US,USCSO,CSO,Casnovia,,43.23474,-85.7906,America/Detroit,2017-05-23
Casper,WY,US,USCPR,CPR,Casper,,42.86663,-106.31308,America/Denver,2017-12-25
Caspian,MI,US,USCCP,CCP,Caspian,,46.06433,-88.63289,America/Menominee,2017-05-23
Cass City,MI,US,USCC3,CC3,Cass City,4336N 08310W,43.60085,-83.17466999999999,America/Detroit,2017-05-23
Casselberry,FL,US,USCIB,CIB,Casselberry,2841N 08120W,28.67778,-81.32785,America/New_York,2017-03-09
Casselton,ND,US,USRWX,RWX,Casselton,4654N 01239W,46.900529999999996,-97.2112,America/Chicago,2017-05-23
Cassopolis,MI,US,USCZI,CZI,Cassopolis,4154N 08600W,41.91171,-86.01001,America/Detroit,2017-05-23
Casstown,OH,US,USTGW,TGW,Casstown,4003N 08408W,40.052,-84.12966,America/New_York,2017-05-23
Cassville,MO,US,USXSS,XSS,Cassville,3641N 09352W,36.677009999999996,-93.86881,America/Chicago,2017-05-23
Castaic,CA,US,USQIC,QIC,Castaic,3430N 11837W,34.48888,-118.62286999999999,America/Los_Angeles,2011-05-14
Castalia,NC,US,USC7S,C7S,Castalia,3604N 07803W,36.08182,-78.05749,America/New_York,2017-05-23
Castalia,OH,US,USAL8,AL8,Castalia,4124N 08248W,41.40005,-82.80852,America/New_York,2017-05-23
Castanea,PA,US,USC4P,C4P,Castanea,4107N 07725W,41.124790000000004,-77.4297,America/New_York,2017-05-23
Castasegna,GR,CH,CHCAS,CAS,Castasegna,4620N 00931E,46.33392,9.51785,Europe/Zurich,2017-07-27
Castel San Pietro,TI,CH,CHPIE,PIE,Castel San Pietro,4552N 00900E,45.862109999999994,9.00843,Europe/Zurich,2016-04-10
Castile,NY,US,USOMW,OMW,Castile,4237N 07803W,42.62895,-78.05445,America/New_York,2017-05-23
Castine,ME,US,USCAS,CAS,Castine,,44.38785,-68.79975,America/New_York,2017-05-23
Castione,TI,CH,CHCTE,CTE,Castione,4614N 00902E,46.22807,9.043289999999999,Europe/Zurich,2013-03-05
Castle,OK,US,USOK7,OK7,Castle,3528N 09622W,35.47452,-96.38223,America/Chicago,2011-05-14
Castle Dale,UT,US,USCE6,CE6,Castle Dale,3912N 11101W,39.21219,-111.01961000000001,America/Denver,2017-03-09
Castle Hayne,NC,US,USCHY,CHY,Castle Hayne,,34.35572,-77.89999,America/New_York,2017-05-23
Castle Hills,TX,US,USC4H,C4H,Castle Hills,2931N 09830W,29.523290000000003,-98.51641,America/Chicago,2017-03-09
Castle Island,AK,US,USXSD,XSD,Castle Island,5665N 17768W,51.65583,-177.68278,America/Adak,2014-10-08
Castle Pines,CO,US,USDP9,DP9,Castle Pines,3927N 10453W,39.458040000000004,-104.89608999999999,America/Denver,2014-10-08
Castle Rock,CO,US,USCSK,CSK,Castle Rock,3922N 10451W,39.97915,-105.4575,America/Denver,2006-01-15
Castle Rock,MN,US,USLK9,LK9,Castle Rock,4432N 09309W,44.5508,-93.12438,America/Chicago,2006-01-15
Castle Rock,WA,US,USC7A,C7A,Castle Rock,4616N 12254W,47.419290000000004,-120.35813,America/Los_Angeles,2006-01-15
Castleberry,AL,US,USCJZ,CJZ,Castleberry,3118N 08701W,31.299059999999997,-87.02247,America/Chicago,2017-03-09
Castleton,VT,US,USCT5,CT5,Castleton,4337N 07311W,43.610620000000004,-73.17983000000001,America/New_York,2017-05-23
Castlewood,SD,US,USDK6,DK6,Castlewood,4443N 09701W,44.72274,-97.03007,America/Chicago,2017-05-23
Castlewood,VA,US,USYCW,YCW,Castlewood,3653N 08216W,36.8901,-82.27959,America/New_York,2011-05-14
Castorland,NY,US,USCL2,CL2,Castorland,4353N 07531W,43.8884,-75.5113,America/New_York,2017-05-23
Castro Valley,CA,US,USCVA,CVA,Castro Valley,,37.6941,-122.08635,America/Los_Angeles,2011-05-14
Castroville,CA,US,USCTV,CTV,Castroville,,36.76579,-121.758,America/Los_Angeles,2015-06-15
Castroville,TX,US,USTVG,TVG,Castroville,2921N 09853W,29.355790000000002,-98.87864,America/Chicago,2017-03-09
Cat Spring,TX,US,USQAX,QAX,Cat Spring,2951N 09619W,29.845509999999997,-96.3258,America/Chicago,2006-01-15
Cataldo,ID,US,US2CD,2CD,Cataldo,4732N 11619W,47.548809999999996,-116.32961,America/Los_Angeles,2006-01-15
Catalina,AZ,US,USQTA,QTA,Catalina,,32.505559999999996,-110.92111000000001,America/Phoenix,2011-05-14
Catarina,TX,US,US8CT,8CT,Catarina,2820N 09936W,28.34555,-99.61338,America/Chicago,2011-05-14
Catasauqua,PA,US,USXEJ,XEJ,Catasauqua,,40.65482,-75.47463,America/New_York,2017-05-23
Catatonk,NY,US,USAOK,AOK,Catatonk,4209N 07618W,42.15702,-76.30743000000001,America/New_York,2017-05-23
Cataula,GA,US,USC47,C47,Cataula,3239N 08452W,32.655409999999996,-84.86854,America/New_York,2010-02-15
Cataumet,MA,US,USUMO,UMO,Cataumet,4140N 07037W,41.66622,-70.61975,America/New_York,2017-05-23
Catawba,NC,US,USCTQ,CTQ,Catawba,,35.707359999999994,-81.07563,America/New_York,2017-05-23
Catawba,SC,US,USCTA,CTA,Catawba,,34.852920000000005,-80.91119,America/New_York,2011-05-14
Catawba,WI,US,USA54,A54,Catawba,4532N 09031W,45.536359999999995,-90.52986999999999,America/Chicago,2017-05-23
Catawissa,MO,US,USC8A,C8A,Catawissa,3825N 09046W,38.42478,-90.78263000000001,America/Chicago,2017-05-23
Catawissa,PA,US,USKWS,KWS,Catawissa,4057N 07627W,40.95203,-76.45966999999999,America/New_York,2017-05-23
Cathcart,WA,US,USCW5,CW5,Cathcart,4750N 12205W,47.847879999999996,-122.09929,America/Los_Angeles,2011-05-14
Cathedral City,CA,US,USYCD,YCD,Cathedral City,3347N 11628W,33.779740000000004,-116.46529,America/Los_Angeles,2017-03-09
Catheys Valley,CA,US,US8TX,8TX,Catheys Valley,3725N 12005W,37.43244,-120.09796000000001,America/Los_Angeles,2011-05-14
Cathlamet,WA,US,USCE9,CE9,Cathlamet,4612N 12323W,46.20317,-123.38318000000001,America/Los_Angeles,2011-05-14
Catlett,VA,US,USKVT,KVT,Catlett,3839N 07738W,38.653729999999996,-77.64055,America/New_York,2011-05-14
Catlettsburg,KY,US,USCGK,CGK,Catlettsburg,,38.4048,-82.60044,America/New_York,2017-03-09
Catlin,IL,US,US8CL,8CL,Catlin,4003N 08742W,40.06504,-87.70196999999999,America/Chicago,2017-05-23
Cato,NY,US,USQAC,QAC,Cato,4310N 07634W,43.16812,-76.57300000000001,America/New_York,2017-05-23
Catonsville,MD,US,USCVM,CVM,Catonsville,,39.27205,-76.73192,America/New_York,2011-05-14
Catoosa,OK,US,USXEL,XEL,Catoosa,,36.188990000000004,-95.74582,America/Chicago,2017-03-09
Catorce De Noviembre,10,PA,PACDN,CDN,Catorce De Noviembre,0756N 08106W,7.93658,-81.1121,America/Panama,2018-01-22
Catskill,NY,US,USACG,ACG,Catskill,,42.21731,-73.86457,America/New_York,2017-05-23
Cattaraugus,NY,US,USTTT,TTT,Cattaraugus,4220N 07852W,42.329229999999995,-78.86809000000001,America/New_York,2017-05-23
Cavalier,ND,US,USC4L,C4L,Cavalier,4847N 09737W,48.79388,-97.62231,America/Chicago,2017-05-23
Cave City,AR,US,USVIY,VIY,Cave City,3556N 09132W,35.94174,-91.54847,America/Chicago,2017-05-23
Cave City,KY,US,USCCS,CCS,Cave City,3708N 08558W,37.136720000000004,-85.95692,America/Chicago,2017-03-09
Cave Creek,AZ,US,USVCC,VCC,Cave Creek,3350N 11156W,31.972309999999997,-109.05062,America/Phoenix,2006-01-15
Cave Junction,OR,US,USCWJ,CWJ,Cave Junction,,42.162890000000004,-123.64811999999999,America/Los_Angeles,2017-03-09
Cave Spring,AR,US,US4CS,4CS,Cave Spring,3616N 09413W,36.1948,-93.56741,America/Chicago,2010-09-05
Cave Spring,GA,US,USVSP,VSP,Cave Spring,3406N 08520W,34.104820000000004,-85.33523000000001,America/New_York,2010-09-05
Cave-in-Rock,IL,US,USVRK,VRK,Cave-in-Rock,3728N 08809W,37.46922,-88.16530999999999,America/Chicago,2011-05-14
Cavendish,VT,US,USCVX,CVX,Cavendish,,43.382020000000004,-72.60815,America/New_York,2017-05-23
Cavetown,MD,US,USC5T,C5T,Cavetown,3938N 07735W,39.644259999999996,-77.58582,America/New_York,2011-05-14
Cayce,SC,US,USCYC,CYC,Cayce,,33.965709999999994,-81.07398,America/New_York,2017-03-09
Cayucos,CA,US,USYU5,YU5,Cayucos,3526N 12053W,35.44275,-120.89213000000001,America/Los_Angeles,2011-05-14
Cayuga,IN,US,USCYG,CYG,Cayuga,,39.94865,-87.45974,America/Indiana/Indianapolis,2017-05-23
Cayuga,NY,US,USAYG,AYG,Cayuga,4255N 07643W,42.91896,-76.72634000000001,America/New_York,2017-05-23
Cayuta,NY,US,USCYU,CYU,Cayuta,,42.28174,-76.69689,America/New_York,2017-05-23
Cazadero,CA,US,USCZ3,CZ3,Cazadero,3832N 12305W,38.53325,-123.08528000000001,America/Los_Angeles,2011-05-14
Cazenovia,NY,US,USZCZ,ZCZ,Cazenovia,4256N 07551W,42.93007,-75.85269,America/New_York,2017-05-23
Cebaco,10,PA,PACBC,CBC,Cebaco,0734N 08104W,7.57535,-81.07472,America/Panama,2019-03-06
Cecil,AR,US,USIQC,IQC,Cecil,3526N 09356W,35.4387,-93.94464,America/Chicago,2017-05-23
Cecil,PA,US,USZB2,ZB2,Cecil,4019N 08010W,40.32951,-80.17089,America/New_York,2017-05-23
Cecilia,KY,US,USJIA,JIA,Cecilia,3739N 08557W,37.6659,-85.95663,America/New_York,2011-05-14
Cecilton,MD,US,USCYD,CYD,Cecilton,,39.404,-75.86744,America/New_York,2017-03-09
Cedar,MI,US,USCQ5,CQ5,Cedar,4450N 08547W,44.84778,-85.79564,America/Detroit,2017-05-23
Cedar Bayou,TX,US,USCBV,CBV,Cedar Bayou,,28.06113,-96.85332,America/Indiana/Tell_City,2010-02-18
Cedar Bluff,AL,US,USRBU,RBU,Cedar Bluff,3412N 08536W,34.22009,-85.60774,America/Chicago,2017-03-09
Cedar Bluff,VA,US,USDFF,DFF,Cedar Bluff,3638N 08151W,36.67069,-80.45255999999999,America/New_York,2006-01-15
Cedar Bluffs,NE,US,USC3B,C3B,Cedar Bluffs,4123N 09636W,41.39695,-96.61142,America/Chicago,2017-05-23
Cedar Brook,NJ,US,USNQB,NQB,Cedar Brook,3942N 07454W,39.68262,-74.74961,America/New_York,2006-01-15
Cedar City,UT,US,USCDC,CDC,Cedar City,,37.677479999999996,-113.06188999999999,America/Denver,2017-03-09
Cedar Creek,TX,US,USYXT,YXT,Cedar Creek,3011N 09603W,31.6074,-95.67023,America/Chicago,2006-01-15
Cedar Falls,IA,US,USCRD,CRD,Cedar Falls,,42.52776,-92.44547,America/Chicago,2017-05-23
Cedar Falls,NC,US,USXDP,XDP,Cedar Falls,,35.75208,-79.73142,America/New_York,2017-05-23
Cedar Glen,CA,US,USDGC,DGC,Cedar Glen,3415N 11710W,34.2539,-117.16476000000002,America/Los_Angeles,2018-04-18
Cedar Grove,NC,US,USYCG,YCG,Cedar Grove,3610N 07910W,34.29045,-78.91169000000001,America/New_York,2017-05-23
Cedar Grove,NJ,US,USCED,CED,Cedar Grove,,39.16261,-74.76655,America/New_York,2017-05-23
Cedar Grove,WI,US,USCGR,CGR,Cedar Grove,,43.569720000000004,-87.82342,America/Chicago,2017-05-23
Cedar Grove,WV,US,USXZA,XZA,Cedar Grove,3913N 08130W,38.22121,-81.42789,America/New_York,2017-03-09
Cedar Hill,MO,US,USVRH,VRH,Cedar Hill,3821N 09038W,38.3831,-91.56294,America/Chicago,2017-05-23
Cedar Hill,NC,US,USC88,C88,Cedar Hill,3508N 08007W,35.14293,-80.11811,America/New_York,2017-05-23
Cedar Hill,TN,US,USCX6,CX6,Cedar Hill,3633N 08700W,36.285940000000004,-82.23958,America/New_York,2006-01-15
Cedar Hill,TX,US,USZCH,ZCH,Cedar Hill,3235N 09657W,29.68383,-98.59058,America/Chicago,2010-10-12
Cedar Hill,TX,US,USZZR,ZZR,Cedar Hill,3409N 10112W,29.68383,-98.59058,America/Chicago,2010-10-12
Cedar Hills,OR,US,USCDJ,CDJ,Cedar Hills,,45.50484,-122.79843000000001,America/Los_Angeles,2011-05-14
Cedar Hills,UT,US,USEHS,EHS,Cedar Hills,4024N 11145W,39.65052,-111.4938,America/Denver,2010-02-18
Cedar Key,FL,US,USCDK,CDK,Cedar Key,,29.14858,-83.01845,America/New_York,2006-01-15
Cedar Knolls,NJ,US,USCJJ,CJJ,Cedar Knolls,,40.82204,-74.44876,America/New_York,2017-05-23
Cedar Lake,IN,US,USC4K,C4K,Cedar Lake,4122N 08726W,41.73809,-85.36775,America/Indiana/Indianapolis,2016-12-06
Cedar Lake,MI,US,USCDU,CDU,Cedar Lake,4324N 08458W,44.52428,-83.33201,America/Detroit,2011-12-11
Cedar Park,TX,US,USCPK,CPK,Cedar Park,,30.73269,-96.80136999999999,America/Chicago,2006-01-15
Cedar Point,NC,US,USCD9,CD9,Cedar Point,3441N 07704W,35.303779999999996,-76.62771,America/New_York,2006-01-15
Cedar Rapids,IA,US,USCID,CID,Cedar Rapids,,42.00833,-91.64407,America/Chicago,2019-02-27
Cedar River,MI,US,USDIV,DIV,Cedar River,4524N 08721W,44.98,-85.20451,America/Detroit,2006-01-15
Cedar Springs,GA,US,USCES,CES,Cedar Springs,,31.18351,-85.03798,America/New_York,2011-05-14
Cedar Springs,MI,US,USER6,ER6,Cedar Springs,4313N 08533W,43.22336,-85.55142,America/Detroit,2017-05-23
Cedar Stock,CA,US,USCJ3,CJ3,Cedar Stock,,40.84626,-122.82975,America/Los_Angeles,2006-01-15
Cedarburg,WI,US,USCEG,CEG,Cedarburg,,43.29667,-87.98759,America/Chicago,2017-05-23
Cedaredge,CO,US,US5CR,5CR,Cedaredge,3853N 10755W,38.90165,-107.92645,America/Denver,2017-03-09
Cedarhurst,NY,US,USYYQ,YYQ,Cedarhurst,4037N 07343W,40.62288,-73.7243,America/New_York,2017-05-23
Cedarpines Park,CA,US,UST4Z,T4Z,Cedarpines Park,3415N 11719W,34.250009999999996,-117.32588,America/Los_Angeles,2018-04-18
Cedartown,GA,US,USCDI,CDI,Cedartown,,34.01123,-85.25593,America/New_York,2018-01-08
Cedarville,CA,US,USVKJ,VKJ,Cedarville,4131N 12010W,38.5688,-120.64854,America/Los_Angeles,2010-02-14
Cedarville,NJ,US,USXDQ,XDQ,Cedarville,,39.624559999999995,-75.3413,America/New_York,2017-05-23
Cedarville,OH,US,USXDO,XDO,Cedarville,,39.74423,-83.80854000000001,America/New_York,2017-05-23
Cee Vee,TX,US,USEFV,EFV,Cee Vee,3413N 10027W,34.22313,-100.44566999999999,America/Chicago,2006-01-15
Celebration,FL,US,USCN5,CN5,Celebration,2819N 08132W,28.325290000000003,-81.53313,America/New_York,2011-05-14
Celina,OH,US,USCEA,CEA,Celina,,40.54894,-84.57023000000001,America/New_York,2017-05-23
Celina,TN,US,USCL8,CL8,Celina,3633N 08531W,36.550059999999995,-85.50525,America/Chicago,2017-03-09
Celina,TX,US,USICK,ICK,Celina,3319N 09647W,33.32456,-96.78444,America/Chicago,2017-03-09
Celoron,NY,US,USKCE,KCE,Celoron,4206N 07917W,42.1095,-79.2831,America/New_York,2017-05-23
Cement,OK,US,USEZM,EZM,Cement,3455N 09808W,34.93201,-98.14033,America/Chicago,2017-03-09
Cement City,MI,US,US2CC,2CC,Cement City,4212N 08419W,42.070040000000006,-84.3305,America/Detroit,2017-05-23
Cementon,NY,US,USACS,ACS,Cementon,,42.135090000000005,-73.92458,America/New_York,2017-05-23
Centennial,CO,US,USNNN,NNN,Centennial,3934N 10452W,39.579159999999995,-104.87692,America/Denver,2017-03-09
Center,CO,US,USXXC,XXC,Center,3745N 10606W,37.75306,-106.10864,America/Denver,2017-03-09
Center,ND,US,USZT8,ZT8,Center,4706N 10117W,47.11638,-101.29959000000001,America/North_Dakota/Center,2017-05-23
Center,TX,US,USGXG,GXG,Center,3148N 09411W,31.38018,-95.24661,America/Chicago,2010-02-18
Center Cross,VA,US,USDCC,DCC,Center Cross,3748N 07646W,37.80458,-76.77885,America/New_York,2010-09-05
Center Harbor,NH,US,USH6C,H6C,Center Harbor,4342N 07127W,43.7098,-71.46035,America/New_York,2017-05-23
Center Hill,FL,US,USZRH,ZRH,Center Hill,2839N 08200W,28.649990000000003,-81.99258,America/New_York,2017-03-09
Center Island,WA,US,USCWS,CWS,Center Island,,48.48982,-122.83157,America/Los_Angeles,2014-10-08
Center Line,MI,US,USZB3,ZB3,Center Line,4229N 08301W,42.485040000000005,-83.0277,America/Detroit,2017-05-23
Center Moriches,NY,US,USNMS,NMS,Center Moriches,4048N 07247W,40.80038,-72.78981999999999,America/New_York,2017-05-23
Center Point,AL,US,USC7P,C7P,Center Point,3338N 08641W,31.788490000000003,-88.03001,America/Chicago,2010-02-14
Center Point,IN,US,USC3P,C3P,Center Point,3924N 08704W,39.416990000000006,-87.07724,America/Indiana/Indianapolis,2017-05-23
Center Point,TX,US,USC6E,C6E,Center Point,2946N 09902W,32.95791,-94.8266,America/Chicago,2010-02-18
Center Tuftonboro,NH,US,US8TU,8TU,Center Tuftonboro,4339N 07114W,43.65424,-71.24729,America/New_York,2017-05-23
Center Valley,PA,US,USCWQ,CWQ,Center Valley,4032N 07524W,40.70729,-79.56976999999999,America/New_York,2017-05-23
Centerbrook,CT,US,USCBC,CBC,Centerbrook,,41.351490000000005,-72.41592,America/New_York,2017-05-23
Centerburg,OH,US,USCBS,CBS,Centerburg,4018N 08242W,40.30451,-82.69628,America/New_York,2017-05-23
Centereach,NY,US,USCCW,CCW,Centereach,,40.85843,-73.09955,America/New_York,2017-05-23
Centerport,NY,US,USCTT,CTT,Centerport,,43.0409,-76.59272,America/New_York,2017-05-23
Centerton,AR,US,USC6N,C6N,Centerton,3621N 09417W,36.3598,-94.28520999999999,America/Chicago,2017-05-23
Centertown,KY,US,USCT8,CT8,Centertown,3725N 08659W,37.41727,-86.99611,America/Chicago,2017-03-09
Centerville,AR,US,USEZZ,EZZ,Centerville,3506N 09310W,35.273140000000005,-92.25654,America/Chicago,2017-05-23
Centerville,CA,US,USCEE,CEE,Centerville,,39.787659999999995,-121.65525,America/Los_Angeles,2006-01-15
Centerville,IA,US,USCIA,CIA,Centerville,,40.73418,-92.87409,America/Chicago,2017-05-23
Centerville,IL,US,USC2T,C2T,Centerville,3855N 09034W,39.10088,-89.97816,America/Chicago,2017-05-23
Centerville,IN,US,USL99,L99,Centerville,3948N 08459W,37.99422,-87.06333000000001,America/Chicago,2017-05-23
Centerville,LA,US,USCVZ,CVZ,Centerville,,30.89325,-92.30985,America/Chicago,2006-01-15
Centerville,MA,US,USCT6,CT6,Centerville,4139N 07022W,41.648720000000004,-70.34808000000001,America/New_York,2017-05-23
Centerville,MN,US,USCWF,CWF,Centerville,4509N 09303W,45.16302,-93.05578,America/Chicago,2017-05-23
Centerville,MO,US,USM37,M37,Centerville,3726N 09057W,37.43505,-90.95846,America/Chicago,2017-05-23
Centerville,MS,US,USVLB,VLB,Centerville,3422N 08832W,33.45429,-90.03508000000001,America/Chicago,2010-02-16
Centerville,OH,US,USCXW,CXW,Centerville,,39.97591,-80.96537,America/New_York,2017-05-23
Centerville,TN,US,USGHM,GHM,Centerville,,35.77896,-87.46696,America/Chicago,2017-03-09
Centerville,UT,US,USETI,ETI,Centerville,4055N 11152W,40.918,-111.87216000000001,America/Denver,2017-03-09
Central,AK,US,USCEM,CEM,Central,6534N 14447W,65.5723,-144.80387,America/Anchorage,2017-06-13
Central,AZ,US,USIJU,IJU,Central,3252N 10947W,32.86757,-109.79286,America/Phoenix,2011-05-14
Central,PA,US,USZRL,ZRL,Central,4117N 07622W,41.29675,-76.373,America/New_York,2017-05-23
Central,SC,US,USCTL,CTL,Central,,34.724270000000004,-82.78125,America/New_York,2017-03-09
Central Bridge,NY,US,USN5Y,N5Y,Central Bridge,4242N 07420W,42.71119,-74.33874,America/New_York,2017-05-23
Central City,CO,US,USKTC,KTC,Central City,3948N 10530W,39.80193,-105.51416,America/Denver,2019-09-11
Central City,IA,US,USIW8,IW8,Central City,4212N 09131W,42.19777,-91.52656,America/Chicago,2017-05-23
Central City,IL,US,US6CN,6CN,Central City,4114N 08816W,38.54894,-89.12701,America/Chicago,2017-05-23
Central City,KY,US,USCUK,CUK,Central City,3717N 08707W,37.293929999999996,-87.12333000000001,America/Chicago,2019-09-11
Central City,NE,US,USUCN,UCN,Central City,4106N 09800W,41.11585,-98.00171999999999,America/Chicago,2019-09-11
Central Falls,RI,US,USACH,ACH,Central Falls,,41.89066,-71.39228,America/New_York,2017-05-23
Central Islip,NY,US,USCIP,CIP,Central Islip,,40.79065,-73.20178,America/New_York,2017-05-23
Central Lake,MI,US,USNLK,NLK,Central Lake,4504N 08515W,45.07,-85.26451,America/Detroit,2017-05-23
Central Point,OR,US,USYCP,YCP,Central Point,4223N 12255W,45.2954,-122.63037,America/Los_Angeles,2007-07-02
Central Valley,NY,US,USTLV,TLV,Central Valley,4120N 07407W,41.331759999999996,-74.12098,America/New_York,2017-05-23
Centralia,IL,US,USENL,ENL,Centralia,,38.52505,-89.1334,America/Chicago,2017-05-23
Centralia,KS,US,USRXC,RXC,Centralia,3943N 09607W,39.72583,-96.12722,America/Chicago,2017-05-23
Centralia,MO,US,USZCT,ZCT,Centralia,3913N 09208W,39.21032,-92.13795,America/Chicago,2017-05-23
Centralia,WA,US,USCRA,CRA,Centralia,,46.71621,-122.9543,America/Los_Angeles,2017-03-09
Centre,AL,US,USCER,CER,Centre,,34.15204,-85.67885,America/Chicago,2017-03-09
Centre Hall,PA,US,USVVZ,VVZ,Centre Hall,4050N 07741W,40.847559999999994,-77.68611,America/New_York,2017-05-23
Centreville,AL,US,USCJI,CJI,Centreville,3256N 08708W,32.9462,-87.11669,America/Chicago,2017-03-09
Centreville,IL,US,USCIU,CIU,Centreville,3835N 09007W,38.58338,-90.12510999999999,America/Chicago,2017-05-23
